id_produk,minggu,tanggal_transaksi,current_event,id_toko,harga_promosi,diskon,margin_promosi,hari_jual,kedaluwarsa
P0089331,112,2025-02-21,Promo Akhir Pekan,7,12700,0.1323,0.0945,2,8
P0084044,112,2025-02-21,Promo Akhir Pekan,7,45705,0.1988,0.0045,42,323
P0082298,112,2025-02-21,Promo Akhir Pekan,7,2197,0.302,0.1352,6,4
P0087378,112,2025-02-21,Promo Akhir Pekan,7,8800,0.1234,0.0568,171,194
P0082291,112,2025-02-21,Promo Akhir Pekan,7,7823,0.1838,0.0285,107,258
P0084348,112,2025-02-21,Promo Akhir Pekan,7,4600,0.1425,0.087,84,281
P0082425,112,2025-02-21,Promo Akhir Pekan,7,43500,0.176,0.0299,116,249
P0085135,112,2025-02-21,Promo Akhir Pekan,7,10617,0.3647,0.0393,5,5
P0075467,112,2025-02-21,Promo Akhir Pekan,7,2200,0.1024,0.1364,79,286
P0082575,112,2025-02-21,Promo Akhir Pekan,7,9800,0.1845,0.0204,160,205
P0082102,112,2025-02-21,Promo Akhir Pekan,7,9555,0.1509,0.0267,47,318
P0072484,112,2025-02-21,Promo Akhir Pekan,7,2800,0.1603,0.0357,151,214
P0071743,112,2025-02-21,Promo Akhir Pekan,7,13332,0.1882,0.0249,118,247
P0083362,112,2025-02-21,Promo Akhir Pekan,7,49200,0.1493,0.0061,179,186
P0082973,112,2025-02-21,Promo Akhir Pekan,7,2600,0.1616,0.0385,137,228
P0081891,112,2025-02-21,Promo Akhir Pekan,7,22492,0.1625,0.0174,22,343
P0078710,112,2025-02-21,Promo Akhir Pekan,7,14356,0.1967,0.0178,1,9
P0083494,112,2025-02-21,Promo Akhir Pekan,7,2700,0.1021,0.0741,50,315
P0087919,112,2025-02-21,Promo Akhir Pekan,7,14880,0.199,0.0255,23,342
P0003316,112,2025-02-22,Promo Akhir Pekan,1,2600,0.0887,0.1154,65,300
P0005349,112,2025-02-22,Promo Akhir Pekan,1,10176,0.4312,0.0369,4,6
P0001048,112,2025-02-22,Promo Akhir Pekan,1,16140,0.1422,0.0211,80,285
P0004515,112,2025-02-22,Promo Akhir Pekan,1,22000,0.0941,0.1409,131,234
P0000847,112,2025-02-22,Promo Akhir Pekan,1,5700,0.0904,0.1404,53,312
P0004954,112,2025-02-22,Promo Akhir Pekan,1,25600,0.0941,0.1016,82,283
P0005987,112,2025-02-22,Promo Akhir Pekan,1,5544,0.4679,0.044,6,4
P0004184,112,2025-02-22,Promo Akhir Pekan,1,17802,0.1848,0.017,55,310
P0005848,112,2025-02-22,Promo Akhir Pekan,1,27900,0.1108,0.129,154,211
P0006018,112,2025-02-22,Promo Akhir Pekan,1,34500,0.1351,0.1072,100,265
P0002586,112,2025-02-22,Promo Akhir Pekan,1,4900,0.1002,0.0612,75,290
P0008372,112,2025-02-22,Promo Akhir Pekan,1,49600,0.0501,0.127,109,256
P0004600,112,2025-02-22,Promo Akhir Pekan,1,9500,0.0819,0.1474,51,314
P0000088,112,2025-02-22,Promo Akhir Pekan,1,8000,0.1438,0.0625,20,345
P0003882,112,2025-02-22,Promo Akhir Pekan,1,5800,0.091,0.1207,78,287
P0008200,112,2025-02-22,Promo Akhir Pekan,1,6200,0.1452,0.0806,140,225
P0004843,112,2025-02-22,Promo Akhir Pekan,1,17200,0.0723,0.1047,82,283
P0001958,112,2025-02-22,Promo Akhir Pekan,1,23200,0.0507,0.1379,57,308
P0005871,112,2025-02-22,Promo Akhir Pekan,1,71100,0.1008,0.1055,112,253
P0000407,112,2025-02-22,Promo Akhir Pekan,1,1900,0.0827,0.0526,84,281
P0004328,112,2025-02-22,Promo Akhir Pekan,1,11200,0.1094,0.1071,131,234
P0003295,112,2025-02-22,Promo Akhir Pekan,1,6372,0.1917,0.0741,82,283
P0008404,112,2025-02-22,Promo Akhir Pekan,1,2907,0.1727,0.14,45,320
P0005185,112,2025-02-22,Promo Akhir Pekan,1,3986,0.3823,0.0467,4,6
P0000193,112,2025-02-22,Promo Akhir Pekan,1,14905,0.3682,0.0138,3,7
P0001220,112,2025-02-22,Promo Akhir Pekan,1,15200,0.1372,0.0461,86,279
P0004157,112,2025-02-22,Promo Akhir Pekan,1,4898,0.1879,0.0608,91,274
P0002637,112,2025-02-22,Promo Akhir Pekan,1,18000,0.0691,0.0944,39,326
P0005897,112,2025-02-22,Promo Akhir Pekan,1,19659,0.1897,0.0081,166,199
P0007113,112,2025-02-22,Promo Akhir Pekan,1,13000,0.1033,0.0923,131,234
P0004131,112,2025-02-22,Promo Akhir Pekan,1,28400,0.1734,0.0211,62,303
P0007695,112,2025-02-22,Promo Akhir Pekan,1,3685,0.1872,0.1045,21,344
P0002939,112,2025-02-22,Promo Akhir Pekan,1,16464,0.3648,0.016,4,6
P0009150,112,2025-02-22,Promo Akhir Pekan,1,3900,0.1381,0.0256,131,234
P0005446,112,2025-02-22,Promo Akhir Pekan,1,6400,0.1409,0.0781,67,298
P0000618,112,2025-02-22,Promo Akhir Pekan,1,5000,0.1391,0.08,112,253
P0006091,112,2025-02-22,Promo Akhir Pekan,1,17200,0.0517,0.093,62,303
P0008437,112,2025-02-22,Promo Akhir Pekan,1,5100,0.1086,0.0784,123,242
P0004077,112,2025-02-22,Promo Akhir Pekan,1,19500,0.0733,0.1487,2,8
P0006141,112,2025-02-22,Promo Akhir Pekan,1,15000,0.0771,0.0733,148,217
P0003354,112,2025-02-22,Promo Akhir Pekan,1,5600,0.0719,0.1429,126,239
P0006972,112,2025-02-22,Promo Akhir Pekan,1,19700,0.1381,0.1066,64,301
P0007217,112,2025-02-22,Promo Akhir Pekan,1,10767,0.4234,0.0341,7,3
P0008271,112,2025-02-22,Promo Akhir Pekan,1,31500,0.0754,0.1587,120,245
P0007442,112,2025-02-22,Promo Akhir Pekan,1,33600,0.0797,0.1637,47,318
P0003975,112,2025-02-22,Promo Akhir Pekan,1,23300,0.129,0.0987,66,299
P0002836,112,2025-02-22,Promo Akhir Pekan,1,17000,0.1601,0.0176,117,248
P0001908,112,2025-02-22,Promo Akhir Pekan,1,15643,0.1531,0.0091,105,260
P0008495,112,2025-02-22,Promo Akhir Pekan,1,15000,0.1086,0.0533,96,269
P0002515,112,2025-02-22,Promo Akhir Pekan,1,17200,0.1102,0.1279,109,256
P0001775,112,2025-02-22,Promo Akhir Pekan,1,8400,0.1727,0.0119,36,329
P0005768,112,2025-02-22,Promo Akhir Pekan,1,16975,0.167,0.0103,29,336
P0003271,112,2025-02-22,Promo Akhir Pekan,1,22700,0.093,0.0881,142,223
P0001955,112,2025-02-22,Promo Akhir Pekan,1,24300,0.1322,0.07,35,330
P0008104,112,2025-02-22,Promo Akhir Pekan,1,16400,0.1785,0.0305,170,195
P0002575,112,2025-02-22,Promo Akhir Pekan,1,11000,0.1777,0.0273,72,293
P0008618,112,2025-02-22,Promo Akhir Pekan,1,37700,0.1243,0.0796,114,251
P0004839,112,2025-02-22,Promo Akhir Pekan,1,9614,0.1527,0.0431,135,230
P0008261,112,2025-02-22,Promo Akhir Pekan,1,14200,0.0938,0.1268,148,217
P0006894,112,2025-02-22,Promo Akhir Pekan,1,12500,0.1145,0.104,95,270
P0008721,112,2025-02-22,Promo Akhir Pekan,1,11300,0.0838,0.1593,84,281
P0001242,112,2025-02-22,Promo Akhir Pekan,1,13408,0.161,0.023,1,9
P0003258,112,2025-02-22,Promo Akhir Pekan,1,6275,0.1576,0.0757,105,260
P0004982,112,2025-02-22,Promo Akhir Pekan,1,12100,0.1882,0.0413,69,296
P0007418,112,2025-02-22,Promo Akhir Pekan,1,2214,0.3027,0.0515,5,5
P0001296,112,2025-02-22,Promo Akhir Pekan,1,25800,0.0702,0.0659,124,241
P0007736,112,2025-02-22,Promo Akhir Pekan,1,26900,0.0913,0.1487,118,247
P0000569,112,2025-02-22,Promo Akhir Pekan,1,24900,0.0534,0.0843,58,307
P0000555,112,2025-02-22,Promo Akhir Pekan,1,3900,0.0954,0.0769,61,304
P0007477,112,2025-02-22,Promo Akhir Pekan,1,12600,0.1079,0.0873,1,9
P0007097,112,2025-02-22,Promo Akhir Pekan,1,9700,0.1694,0.0619,168,197
P0008783,112,2025-02-22,Promo Akhir Pekan,1,59800,0.0526,0.107,81,284
P0005389,112,2025-02-22,Promo Akhir Pekan,1,2000,0.1543,0.05,114,251
P0003356,112,2025-02-22,Promo Akhir Pekan,1,2800,0.1149,0.0357,131,234
P0002887,112,2025-02-22,Promo Akhir Pekan,1,11700,0.1316,0.0171,47,318
P0006598,112,2025-02-22,Promo Akhir Pekan,1,22822,0.1503,0.0097,63,302
P0000797,112,2025-02-22,Promo Akhir Pekan,1,18600,0.0802,0.1398,2,8
P0003180,112,2025-02-22,Promo Akhir Pekan,1,50600,0.1718,0.0632,59,306
P0002846,112,2025-02-22,Promo Akhir Pekan,1,2100,0.0866,0.1429,2,8
P0004059,112,2025-02-22,Promo Akhir Pekan,1,45800,0.111,0.0786,136,229
P0007413,112,2025-02-22,Promo Akhir Pekan,1,21900,0.1291,0.032,60,305
P0000064,112,2025-02-22,Promo Akhir Pekan,1,35900,0.0843,0.1226,25,340
P0009158,112,2025-02-22,Promo Akhir Pekan,1,8899,0.1446,0.0448,154,211
P0006859,112,2025-02-22,Promo Akhir Pekan,1,29077,0.3288,0.013,5,5
P0000355,112,2025-02-22,Promo Akhir Pekan,1,7000,0.0697,0.1429,157,208
P0003986,112,2025-02-22,Promo Akhir Pekan,1,20595,0.1513,0.0143,123,242
P0007989,112,2025-02-22,Promo Akhir Pekan,1,3544,0.1812,0.1253,157,208
P0003725,112,2025-02-22,Promo Akhir Pekan,1,18512,0.328,0.0061,5,5
P0002465,112,2025-02-22,Promo Akhir Pekan,1,11000,0.1851,0.0455,128,237
P0005532,112,2025-02-22,Promo Akhir Pekan,1,24400,0.1538,0.0697,29,336
P0007571,112,2025-02-22,Promo Akhir Pekan,1,6300,0.0519,0.1587,98,267
P0003218,112,2025-02-22,Promo Akhir Pekan,1,4200,0.1452,0.0714,26,339
P0006029,112,2025-02-22,Promo Akhir Pekan,1,2300,0.1241,0.1304,150,215
P0006538,112,2025-02-22,Promo Akhir Pekan,1,16900,0.0988,0.0769,27,338
P0008256,112,2025-02-22,Promo Akhir Pekan,1,4200,0.1417,0.0476,126,239
P0004514,112,2025-02-22,Promo Akhir Pekan,1,21200,0.1151,0.1321,87,278
P0004765,112,2025-02-22,Promo Akhir Pekan,1,8100,0.0664,0.1235,53,312
P0002884,112,2025-02-22,Promo Akhir Pekan,1,3046,0.1944,0.0808,38,327
P0004364,112,2025-02-22,Promo Akhir Pekan,1,17100,0.1698,0.0058,52,313
P0004893,112,2025-02-22,Promo Akhir Pekan,1,16200,0.1185,0.1235,70,295
P0008288,112,2025-02-22,Promo Akhir Pekan,1,9500,0.1363,0.0421,130,235
P0003728,112,2025-02-22,Promo Akhir Pekan,1,20600,0.1306,0.0825,160,205
P0005881,112,2025-02-22,Promo Akhir Pekan,1,5704,0.1941,0.0182,80,285
P0001095,112,2025-02-22,Promo Akhir Pekan,1,7700,0.0799,0.0779,72,293
P0004381,112,2025-02-22,Promo Akhir Pekan,1,20900,0.1504,0.0239,108,257
P0002459,112,2025-02-22,Promo Akhir Pekan,1,32800,0.0603,0.1677,93,272
P0000702,112,2025-02-22,Promo Akhir Pekan,1,11000,0.0516,0.1909,111,254
P0003853,112,2025-02-22,Promo Akhir Pekan,1,7900,0.1215,0.0886,123,242
P0000290,112,2025-02-22,Promo Akhir Pekan,1,2000,0.0825,0.1,52,313
P0004348,112,2025-02-22,Promo Akhir Pekan,1,27583,0.1428,0.0103,22,343
P0000264,112,2025-02-22,Promo Akhir Pekan,1,21600,0.1301,0.0417,102,263
P0000749,112,2025-02-22,Promo Akhir Pekan,1,6300,0.0775,0.0635,172,193
P0002031,112,2025-02-22,Promo Akhir Pekan,1,1500,0.089,0.1333,144,221
P0003595,112,2025-02-22,Promo Akhir Pekan,1,5215,0.3002,0.0221,6,4
P0002950,112,2025-02-22,Promo Akhir Pekan,1,24600,0.0694,0.0732,83,282
P0007670,112,2025-02-22,Promo Akhir Pekan,1,1200,0.0847,0.0833,156,209
P0003883,112,2025-02-22,Promo Akhir Pekan,1,20124,0.4795,0.0111,5,5
P0007026,112,2025-02-22,Promo Akhir Pekan,1,20900,0.1335,0.0813,18,347
P0004836,112,2025-02-22,Promo Akhir Pekan,1,5819,0.1986,0.0376,116,249
P0002401,112,2025-02-22,Promo Akhir Pekan,1,31328,0.3562,0.0073,3,7
P0009005,112,2025-02-22,Promo Akhir Pekan,1,3638,0.1704,0.1204,132,233
P0003286,112,2025-02-22,Promo Akhir Pekan,1,41100,0.1238,0.0365,109,256
P0006306,112,2025-02-22,Promo Akhir Pekan,1,18700,0.1662,0.0214,136,229
P0002435,112,2025-02-22,Promo Akhir Pekan,1,16200,0.0656,0.142,24,341
P0001998,112,2025-02-22,Promo Akhir Pekan,1,22200,0.1347,0.018,140,225
P0007621,112,2025-02-22,Promo Akhir Pekan,1,44600,0.0704,0.1166,102,263
P0008877,112,2025-02-22,Promo Akhir Pekan,1,18800,0.1983,0.0426,169,196
P0001544,112,2025-02-22,Promo Akhir Pekan,1,2284,0.1659,0.1243,72,293
P0008144,112,2025-02-22,Promo Akhir Pekan,1,12864,0.1679,0.0283,120,245
P0006176,112,2025-02-22,Promo Akhir Pekan,1,20300,0.0885,0.1034,102,263
P0008999,112,2025-02-22,Promo Akhir Pekan,1,23700,0.0567,0.1097,102,263
P0003039,112,2025-02-22,Promo Akhir Pekan,1,5800,0.13,0.069,33,332
P0002788,112,2025-02-22,Promo Akhir Pekan,1,4600,0.1154,0.0435,96,269
P0001687,112,2025-02-22,Promo Akhir Pekan,1,9000,0.0759,0.0889,2,8
P0000172,112,2025-02-22,Promo Akhir Pekan,1,4200,0.1704,0.0476,76,289
P0008603,112,2025-02-22,Promo Akhir Pekan,1,11974,0.1508,0.0312,66,299
P0006985,112,2025-02-22,Promo Akhir Pekan,1,8600,0.1083,0.0465,44,321
P0008455,112,2025-02-22,Promo Akhir Pekan,1,8700,0.1556,0.0805,33,332
P0007767,112,2025-02-22,Promo Akhir Pekan,1,11500,0.1118,0.0522,151,214
P0000268,112,2025-02-22,Promo Akhir Pekan,1,14645,0.3411,0.0099,4,6
P0007116,112,2025-02-22,Promo Akhir Pekan,1,6700,0.0691,0.1791,43,322
P0003779,112,2025-02-22,Promo Akhir Pekan,1,4500,0.0713,0.1556,146,219
P0007303,112,2025-02-22,Promo Akhir Pekan,1,5967,0.3589,0.0447,4,6
P0005811,112,2025-02-22,Promo Akhir Pekan,1,7254,0.3455,0.0488,5,5
P0008879,112,2025-02-22,Promo Akhir Pekan,1,40900,0.1299,0.0269,49,316
P0000100,112,2025-02-22,Promo Akhir Pekan,1,2900,0.0703,0.1034,161,204
P0004978,112,2025-02-22,Promo Akhir Pekan,1,17627,0.3046,0.0242,6,4
P0007190,112,2025-02-22,Promo Akhir Pekan,1,15500,0.1115,0.1032,173,192
P0011591,112,2025-02-22,Promo Akhir Pekan,2,3000,0.1794,0.0333,2,8
P0021408,112,2025-02-22,Promo Akhir Pekan,2,31900,0.1629,0.0157,43,322
P0010493,112,2025-02-22,Promo Akhir Pekan,2,8400,0.143,0.0714,17,348
P0021475,112,2025-02-22,Promo Akhir Pekan,2,16000,0.0745,0.0688,148,217
P0009342,112,2025-02-22,Promo Akhir Pekan,2,7800,0.1002,0.0769,177,188
P0009707,112,2025-02-22,Promo Akhir Pekan,2,3000,0.0784,0.1333,82,283
P0014853,112,2025-02-22,Promo Akhir Pekan,2,7700,0.1851,0.013,86,279
P0020165,112,2025-02-22,Promo Akhir Pekan,2,43800,0.1007,0.105,77,288
P0017456,112,2025-02-22,Promo Akhir Pekan,2,3571,0.1394,0.1319,176,189
P0010743,112,2025-02-22,Promo Akhir Pekan,2,37900,0.0642,0.1451,82,283
P0015448,112,2025-02-22,Promo Akhir Pekan,2,8200,0.1471,0.0488,122,243
P0010467,112,2025-02-22,Promo Akhir Pekan,2,21100,0.1847,0.019,23,342
P0014963,112,2025-02-22,Promo Akhir Pekan,2,21600,0.1375,0.1065,66,299
P0021008,112,2025-02-22,Promo Akhir Pekan,2,8686,0.1942,0.0214,127,238
P0010355,112,2025-02-22,Promo Akhir Pekan,2,50900,0.067,0.1473,159,206
P0020983,112,2025-02-22,Promo Akhir Pekan,2,6200,0.0649,0.1452,128,237
P0013793,112,2025-02-22,Promo Akhir Pekan,2,43198,0.1828,0.0046,110,255
P0018484,112,2025-02-22,Promo Akhir Pekan,2,4200,0.0878,0.0714,107,258
P0017923,112,2025-02-22,Promo Akhir Pekan,2,11500,0.1198,0.0696,153,212
P0015838,112,2025-02-22,Promo Akhir Pekan,2,39600,0.0533,0.1414,111,254
P0018597,112,2025-02-22,Promo Akhir Pekan,2,2700,0.1,0.1481,105,260
P0014556,112,2025-02-22,Promo Akhir Pekan,2,18562,0.1901,0.0195,172,193
P0011397,112,2025-02-22,Promo Akhir Pekan,2,14800,0.0943,0.1216,1,9
P0021330,112,2025-02-22,Promo Akhir Pekan,2,2303,0.1817,0.1316,133,232
P0015023,112,2025-02-22,Promo Akhir Pekan,2,48000,0.1002,0.0792,67,298
P0012583,112,2025-02-22,Promo Akhir Pekan,2,7100,0.1185,0.0282,93,272
P0019298,112,2025-02-22,Promo Akhir Pekan,2,13800,0.0879,0.1087,1,9
P0021177,112,2025-02-22,Promo Akhir Pekan,2,9100,0.1768,0.0549,147,218
P0013763,112,2025-02-22,Promo Akhir Pekan,2,39047,0.1911,0.0038,73,292
P0013778,112,2025-02-22,Promo Akhir Pekan,2,4800,0.1184,0.0625,104,261
P0013376,112,2025-02-22,Promo Akhir Pekan,2,25500,0.1089,0.0431,36,329
P0017328,112,2025-02-22,Promo Akhir Pekan,2,19700,0.0855,0.0508,169,196
P0011716,112,2025-02-22,Promo Akhir Pekan,2,13700,0.0913,0.1387,53,312
P0011590,112,2025-02-22,Promo Akhir Pekan,2,2500,0.1394,0.08,2,8
P0019678,112,2025-02-22,Promo Akhir Pekan,2,68400,0.1472,0.0409,63,302
P0017748,112,2025-02-22,Promo Akhir Pekan,2,26000,0.0859,0.0692,82,283
P0009417,112,2025-02-22,Promo Akhir Pekan,2,6600,0.1362,0.1061,165,200
P0021285,112,2025-02-22,Promo Akhir Pekan,2,13800,0.1463,0.0435,134,231
P0020360,112,2025-02-22,Promo Akhir Pekan,2,22700,0.1264,0.0088,80,285
P0014408,112,2025-02-22,Promo Akhir Pekan,2,5300,0.0806,0.0943,109,256
P0021146,112,2025-02-22,Promo Akhir Pekan,2,8100,0.1361,0.0617,76,289
P0016888,112,2025-02-22,Promo Akhir Pekan,2,7200,0.1037,0.125,165,200
P0018338,112,2025-02-22,Promo Akhir Pekan,2,6900,0.1121,0.0145,60,305
P0012932,112,2025-02-22,Promo Akhir Pekan,2,31300,0.1069,0.0735,69,296
P0011593,112,2025-02-22,Promo Akhir Pekan,2,54400,0.1745,0.0092,110,255
P0020761,112,2025-02-22,Promo Akhir Pekan,2,43200,0.1125,0.0486,77,288
P0019483,112,2025-02-22,Promo Akhir Pekan,2,7800,0.1167,0.0513,72,293
P0014807,112,2025-02-22,Promo Akhir Pekan,2,30300,0.1173,0.1254,141,224
P0020162,112,2025-02-22,Promo Akhir Pekan,2,2100,0.0656,0.1429,1,9
P0019840,112,2025-02-22,Promo Akhir Pekan,2,6600,0.1888,0.0152,178,187
P0012290,112,2025-02-22,Promo Akhir Pekan,2,6047,0.1543,0.0739,20,345
P0013874,112,2025-02-22,Promo Akhir Pekan,2,16245,0.1842,0.0212,56,309
P0015904,112,2025-02-22,Promo Akhir Pekan,2,6347,0.3358,0.0389,6,4
P0015587,112,2025-02-22,Promo Akhir Pekan,2,11200,0.1068,0.0714,46,319
P0019610,112,2025-02-22,Promo Akhir Pekan,2,12200,0.1047,0.123,37,328
P0012775,112,2025-02-22,Promo Akhir Pekan,2,26800,0.0865,0.1455,137,228
P0021190,112,2025-02-22,Promo Akhir Pekan,2,26400,0.0941,0.072,148,217
P0014958,112,2025-02-22,Promo Akhir Pekan,2,3200,0.1467,0.0938,81,284
P0010599,112,2025-02-22,Promo Akhir Pekan,2,12901,0.3027,0.0078,6,4
P0017650,112,2025-02-22,Promo Akhir Pekan,2,8093,0.4486,0.0362,3,7
P0019287,112,2025-02-22,Promo Akhir Pekan,2,17800,0.131,0.1124,144,221
P0012173,112,2025-02-22,Promo Akhir Pekan,2,28282,0.3489,0.0064,4,6
P0012751,112,2025-02-22,Promo Akhir Pekan,2,4000,0.1409,0.1,59,306
P0017104,112,2025-02-22,Promo Akhir Pekan,2,33200,0.1143,0.1235,55,310
P0010262,112,2025-02-22,Promo Akhir Pekan,2,28521,0.3282,0.0113,5,5
P0019228,112,2025-02-22,Promo Akhir Pekan,2,9600,0.1615,0.0729,84,281
P0012161,112,2025-02-22,Promo Akhir Pekan,2,22809,0.3722,0.0179,3,7
P0015259,112,2025-02-22,Promo Akhir Pekan,2,1924,0.3663,0.1164,4,6
P0021467,112,2025-02-22,Promo Akhir Pekan,2,36800,0.197,0.0082,154,211
P0009931,112,2025-02-22,Promo Akhir Pekan,2,8700,0.185,0.046,166,199
P0019965,112,2025-02-22,Promo Akhir Pekan,2,30700,0.1705,0.0619,61,304
P0019965,112,2025-02-22,Promo Akhir Pekan,2,35000,0.0534,0.1771,56,309
P0013163,112,2025-02-22,Promo Akhir Pekan,2,5600,0.0509,0.125,164,201
P0016217,112,2025-02-22,Promo Akhir Pekan,2,17046,0.1507,0.0144,156,209
P0009559,112,2025-02-22,Promo Akhir Pekan,2,3361,0.1874,0.1372,160,205
P0018261,112,2025-02-22,Promo Akhir Pekan,2,1929,0.3831,0.2224,7,3
P0015422,112,2025-02-22,Promo Akhir Pekan,2,12480,0.1831,0.0224,140,225
P0012531,112,2025-02-22,Promo Akhir Pekan,2,27100,0.1247,0.1107,67,298
P0016616,112,2025-02-22,Promo Akhir Pekan,2,2700,0.0911,0.1111,142,223
P0019027,112,2025-02-22,Promo Akhir Pekan,2,40800,0.185,0.0049,132,233
P0021346,112,2025-02-22,Promo Akhir Pekan,2,21382,0.4033,0.0179,6,4
P0015062,112,2025-02-22,Promo Akhir Pekan,2,3133,0.1974,0.0425,26,339
P0017650,112,2025-02-22,Promo Akhir Pekan,2,7953,0.4472,0.0192,7,3
P0014189,112,2025-02-22,Promo Akhir Pekan,2,15585,0.3186,0.0119,5,5
P0009784,112,2025-02-22,Promo Akhir Pekan,2,65400,0.1191,0.0994,61,304
P0014376,112,2025-02-22,Promo Akhir Pekan,2,3500,0.1006,0.1429,146,219
P0018093,112,2025-02-22,Promo Akhir Pekan,2,57700,0.1138,0.0555,15,350
P0014671,112,2025-02-22,Promo Akhir Pekan,2,4900,0.1068,0.1224,98,267
P0011807,112,2025-02-22,Promo Akhir Pekan,2,19100,0.0991,0.0576,165,200
P0018718,112,2025-02-22,Promo Akhir Pekan,2,3500,0.186,0.0286,167,198
P0019860,112,2025-02-22,Promo Akhir Pekan,2,10900,0.1217,0.1101,110,255
P0020211,112,2025-02-22,Promo Akhir Pekan,2,14967,0.4188,0.0112,5,5
P0013991,112,2025-02-22,Promo Akhir Pekan,2,10500,0.1826,0.019,97,268
P0016967,112,2025-02-22,Promo Akhir Pekan,2,14100,0.0905,0.0993,47,318
P0013527,112,2025-02-22,Promo Akhir Pekan,2,18300,0.0872,0.1366,28,337
P0013595,112,2025-02-22,Promo Akhir Pekan,2,12100,0.1659,0.0165,73,292
P0019888,112,2025-02-22,Promo Akhir Pekan,2,14600,0.0653,0.1712,30,335
P0018452,112,2025-02-22,Promo Akhir Pekan,2,1200,0.0874,0.1667,19,346
P0020199,112,2025-02-22,Promo Akhir Pekan,2,2193,0.1872,0.088,136,229
P0009827,112,2025-02-22,Promo Akhir Pekan,2,3400,0.0894,0.1471,16,349
P0017113,112,2025-02-22,Promo Akhir Pekan,2,5313,0.1993,0.0213,153,212
P0017868,112,2025-02-22,Promo Akhir Pekan,2,7500,0.1124,0.12,106,259
P0009412,112,2025-02-22,Promo Akhir Pekan,2,5587,0.1793,0.0335,43,322
P0017805,112,2025-02-22,Promo Akhir Pekan,2,10700,0.0702,0.1215,59,306
P0015373,112,2025-02-22,Promo Akhir Pekan,2,70500,0.0711,0.1121,132,233
P0014875,112,2025-02-22,Promo Akhir Pekan,2,36600,0.1389,0.0082,170,195
P0015367,112,2025-02-22,Promo Akhir Pekan,2,33200,0.0625,0.1084,87,278
P0021092,112,2025-02-22,Promo Akhir Pekan,2,1600,0.1022,0.125,156,209
P0019259,112,2025-02-22,Promo Akhir Pekan,2,33800,0.1137,0.1065,169,196
P0011967,112,2025-02-22,Promo Akhir Pekan,2,40512,0.181,0.0028,44,321
P0014988,112,2025-02-22,Promo Akhir Pekan,2,5600,0.0898,0.1429,104,261
P0013941,112,2025-02-22,Promo Akhir Pekan,2,5100,0.1029,0.0588,159,206
P0014361,112,2025-02-22,Promo Akhir Pekan,2,19400,0.1381,0.0258,2,8
P0019861,112,2025-02-22,Promo Akhir Pekan,2,4500,0.0717,0.1333,29,336
P0014027,112,2025-02-22,Promo Akhir Pekan,2,4800,0.1474,0.0625,114,251
P0020907,112,2025-02-22,Promo Akhir Pekan,2,6721,0.1527,0.0478,74,291
P0016082,112,2025-02-22,Promo Akhir Pekan,2,20100,0.1652,0.0597,178,187
P0011110,112,2025-02-22,Promo Akhir Pekan,2,22500,0.1182,0.1244,171,194
P0018353,112,2025-02-22,Promo Akhir Pekan,2,12000,0.0848,0.05,107,258
P0011804,112,2025-02-22,Promo Akhir Pekan,2,18300,0.0949,0.0929,19,346
P0011535,112,2025-02-22,Promo Akhir Pekan,2,4100,0.144,0.0732,179,186
P0009430,112,2025-02-22,Promo Akhir Pekan,2,33900,0.1621,0.0383,71,294
P0014277,112,2025-02-22,Promo Akhir Pekan,2,4953,0.1766,0.0511,111,254
P0013249,112,2025-02-22,Promo Akhir Pekan,2,7900,0.1241,0.1139,150,215
P0019268,112,2025-02-22,Promo Akhir Pekan,2,2217,0.147,0.0528,173,192
P0011335,112,2025-02-22,Promo Akhir Pekan,2,5600,0.0837,0.1607,68,297
P0009421,112,2025-02-22,Promo Akhir Pekan,2,36962,0.1949,0.0098,38,327
P0016789,112,2025-02-22,Promo Akhir Pekan,2,10600,0.1553,0.0189,56,309
P0011395,112,2025-02-22,Promo Akhir Pekan,2,3789,0.1276,0.0499,98,267
P0010739,112,2025-02-22,Promo Akhir Pekan,2,5700,0.0829,0.0526,87,278
P0019233,112,2025-02-22,Promo Akhir Pekan,2,9900,0.1687,0.0404,29,336
P0011219,112,2025-02-22,Promo Akhir Pekan,2,14300,0.1534,0.0559,158,207
P0014483,112,2025-02-22,Promo Akhir Pekan,2,6300,0.1306,0.0159,45,320
P0013490,112,2025-02-22,Promo Akhir Pekan,2,15400,0.089,0.0844,1,9
P0014237,112,2025-02-22,Promo Akhir Pekan,2,42700,0.0611,0.1733,140,225
P0009593,112,2025-02-22,Promo Akhir Pekan,2,11400,0.099,0.0439,47,318
P0010152,112,2025-02-22,Promo Akhir Pekan,2,8700,0.0738,0.069,164,201
P0014463,112,2025-02-22,Promo Akhir Pekan,2,3400,0.1021,0.0588,30,335
P0014629,112,2025-02-22,Promo Akhir Pekan,2,70900,0.1255,0.1044,102,263
P0011002,112,2025-02-22,Promo Akhir Pekan,2,25998,0.4007,0.0076,6,4
P0015214,112,2025-02-22,Promo Akhir Pekan,2,11600,0.1246,0.0431,170,195
P0019355,112,2025-02-22,Promo Akhir Pekan,2,18800,0.0941,0.1436,72,293
P0010013,112,2025-02-22,Promo Akhir Pekan,2,14900,0.143,0.0671,110,255
P0010841,112,2025-02-22,Promo Akhir Pekan,2,5600,0.0739,0.0893,29,336
