id_produk,minggu,tanggal_transaksi,current_event,id_toko,harga_promosi,diskon,margin_promosi,hari_jual,kedaluwarsa
P0005326,13,2023-03-27,Ramadan,1,3200,0.0,0.1562,1,9
P0005830,13,2023-03-27,Ramadan,1,13800,0.0,0.2029,53,312
P0007444,13,2023-03-27,Ramadan,1,22628,0.1748,0.0101,170,195
P0005226,13,2023-03-27,Ramadan,1,6600,0.1306,0.0152,162,203
P0007368,13,2023-03-27,Ramadan,1,17700,0.0,0.1638,116,249
P0005389,13,2023-03-27,Ramadan,1,2000,0.1852,0.05,27,338
P0003427,13,2023-03-27,Ramadan,1,10000,0.1444,0.02,31,334
P0000547,13,2023-03-27,Ramadan,1,15800,0.0,0.1646,1,9
P0002783,13,2023-03-27,Ramadan,1,24614,0.2143,0.0087,150,215
P0004933,13,2023-03-27,Ramadan,1,27149,0.2397,0.0129,63,302
P0006993,13,2023-03-27,Ramadan,1,5239,0.2369,0.0838,115,250
P0000217,13,2023-03-27,Ramadan,1,7326,0.2194,0.0308,52,313
P0004848,13,2023-03-27,Ramadan,1,20600,0.0,0.1505,89,276
P0008653,13,2023-03-27,Ramadan,1,28856,0.1877,0.0158,107,258
P0003402,13,2023-03-27,Ramadan,1,19100,0.1146,0.0785,77,288
P0001767,13,2023-03-27,Ramadan,1,8700,0.1538,0.0805,132,233
P0005743,13,2023-03-27,Ramadan,1,15717,0.187,0.0138,49,316
P0006515,13,2023-03-27,Ramadan,1,26400,0.0,0.1932,177,188
P0007046,13,2023-03-27,Ramadan,1,5300,0.2403,0.0755,52,313
P0006298,13,2023-03-27,Ramadan,1,16000,0.1469,0.0125,50,315
P0004004,13,2023-03-27,Ramadan,1,14743,0.2105,0.0097,117,248
P0000718,13,2023-03-27,Ramadan,1,2200,0.1214,0.0455,99,266
P0001288,13,2023-03-27,Ramadan,1,5700,0.1203,0.0175,114,251
P0009089,13,2023-03-27,Ramadan,1,2400,0.0,0.125,1,9
P0008205,13,2023-03-27,Ramadan,1,2700,0.1967,0.037,110,255
P0005251,13,2023-03-27,Ramadan,1,24993,0.2198,0.0077,28,337
P0002839,13,2023-03-27,Ramadan,1,3300,0.0,0.1818,133,232
P0000631,13,2023-03-27,Ramadan,1,13400,0.0,0.1343,79,286
P0003960,13,2023-03-27,Ramadan,1,14300,0.2043,0.007,146,219
P0008698,13,2023-03-27,Ramadan,1,4600,0.1213,0.0217,117,248
P0000324,13,2023-03-27,Ramadan,1,20118,0.1996,0.0208,17,348
P0005011,13,2023-03-27,Ramadan,1,39600,0.1,0.1212,134,231
P0000934,13,2023-03-27,Ramadan,1,17880,0.2275,0.0213,114,251
P0000524,13,2023-03-27,Ramadan,1,12600,0.2201,0.0159,161,204
P0008228,13,2023-03-27,Ramadan,1,20600,0.1307,0.0583,92,273
P0008542,13,2023-03-27,Ramadan,1,22300,0.1754,0.0448,141,224
P0002615,13,2023-03-27,Ramadan,1,15600,0.2051,0.0256,149,216
P0006231,13,2023-03-27,Ramadan,1,15495,0.2455,0.0126,171,194
P0002465,13,2023-03-27,Ramadan,1,11600,0.1412,0.0948,70,295
P0007051,13,2023-03-27,Ramadan,1,16900,0.12,0.0651,148,217
P0005877,13,2023-03-27,Ramadan,1,10618,0.2346,0.0394,134,231
P0004219,13,2023-03-27,Ramadan,1,31500,0.0,0.1524,104,261
P0001397,13,2023-03-27,Ramadan,1,18756,0.1512,0.0136,40,325
P0004239,13,2023-03-27,Ramadan,1,43900,0.0,0.1458,124,241
P0007318,13,2023-03-27,Ramadan,1,18700,0.1148,0.1123,126,239
P0006345,13,2023-03-27,Ramadan,1,22800,0.1059,0.0351,23,342
P0000085,13,2023-03-27,Ramadan,1,39150,0.0,0.1877,159,206
P0007444,13,2023-03-27,Ramadan,1,22700,0.1246,0.0132,47,318
P0004072,13,2023-03-27,Ramadan,1,9000,0.188,0.0333,82,283
P0007347,13,2023-03-27,Ramadan,1,4758,0.236,0.0752,138,227
P0008995,13,2023-03-27,Ramadan,1,6026,0.1804,0.0375,69,296
P0005260,13,2023-03-27,Ramadan,1,17569,0.1751,0.0153,39,326
P0009186,13,2023-03-27,Ramadan,1,15400,0.0,0.1688,174,191
P0004693,13,2023-03-27,Ramadan,1,17798,0.238,0.0224,57,308
P0000320,13,2023-03-27,Ramadan,1,19100,0.1093,0.1204,153,212
P0008614,13,2023-03-27,Ramadan,1,9700,0.1475,0.0206,99,266
P0005285,13,2023-03-27,Ramadan,1,5800,0.0,0.1379,158,207
P0000348,13,2023-03-27,Ramadan,1,5500,0.1056,0.1273,104,261
P0005945,13,2023-03-27,Ramadan,1,11000,0.0,0.1727,1,9
P0000189,13,2023-03-27,Ramadan,1,20100,0.167,0.0249,156,209
P0005598,13,2023-03-27,Ramadan,1,3926,0.2344,0.0321,52,313
P0001377,13,2023-03-27,Ramadan,1,10500,0.1432,0.0667,114,251
P0008375,13,2023-03-27,Ramadan,1,3343,0.1906,0.0428,125,240
P0005269,13,2023-03-27,Ramadan,1,14379,0.1796,0.0194,119,246
P0002200,13,2023-03-27,Ramadan,1,15000,0.1551,0.0533,74,291
P0007987,13,2023-03-27,Ramadan,1,3100,0.1205,0.129,178,187
P0006540,13,2023-03-27,Ramadan,1,29686,0.2227,0.0063,19,346
P0009177,13,2023-03-27,Ramadan,1,16700,0.2043,0.012,102,263
P0004702,13,2023-03-27,Ramadan,1,10808,0.2483,0.0377,172,193
P0000087,13,2023-03-27,Ramadan,1,3701,0.2104,0.0273,16,349
P0002555,13,2023-03-27,Ramadan,1,9581,0.2371,0.0189,163,202
P0000389,13,2023-03-27,Ramadan,1,27350,0.0,0.159,160,205
P0005625,13,2023-03-27,Ramadan,1,19000,0.1603,0.0053,51,314
P0000155,13,2023-03-27,Ramadan,1,16400,0.2206,0.0061,177,188
P0005759,13,2023-03-27,Ramadan,1,2900,0.0,0.1379,167,198
P0001671,13,2023-03-27,Ramadan,1,7026,0.162,0.0322,170,195
P0005608,13,2023-03-27,Ramadan,1,18794,0.3461,0.021,6,4
P0002914,13,2023-03-27,Ramadan,1,1302,0.2048,0.1551,24,341
P0006260,13,2023-03-27,Ramadan,1,10175,0.2404,0.027,85,280
P0001889,13,2023-03-27,Ramadan,1,16200,0.0,0.1852,57,308
P0000345,13,2023-03-27,Ramadan,1,18950,0.0,0.1609,114,251
P0002700,13,2023-03-27,Ramadan,1,17500,0.1028,0.0514,149,216
P0005667,13,2023-03-27,Ramadan,1,15280,0.2493,0.0249,66,299
P0004513,13,2023-03-27,Ramadan,1,38400,0.0,0.1562,50,315
P0007692,13,2023-03-27,Ramadan,1,24857,0.2492,0.0184,93,272
P0009086,13,2023-03-27,Ramadan,1,3000,0.1271,0.1,86,279
P0008580,13,2023-03-27,Ramadan,1,12894,0.2253,0.0306,147,218
P0005018,13,2023-03-27,Ramadan,1,19600,0.0,0.1939,28,337
P0007597,13,2023-03-27,Ramadan,1,7100,0.1046,0.1268,153,212
P0005988,13,2023-03-27,Ramadan,1,35551,0.2422,0.0042,180,185
P0006592,13,2023-03-27,Ramadan,1,5638,0.1815,0.0422,46,319
P0005203,13,2023-03-27,Ramadan,1,18159,0.2117,0.0253,20,345
P0003236,13,2023-03-27,Ramadan,1,23800,0.1822,0.0588,171,194
P0004092,13,2023-03-27,Ramadan,1,5300,0.1556,0.0566,93,272
P0006024,13,2023-03-27,Ramadan,1,6600,0.0,0.1515,160,205
P0006736,13,2023-03-27,Ramadan,1,1800,0.0,0.1111,45,320
P0004935,13,2023-03-27,Ramadan,1,19500,0.1854,0.0359,33,332
P0004767,13,2023-03-27,Ramadan,1,9230,0.4968,0.0249,7,3
P0004746,13,2023-03-27,Ramadan,1,15300,0.1137,0.1307,101,264
P0005735,13,2023-03-27,Ramadan,1,19500,0.0,0.1744,2,8
P0007707,13,2023-03-27,Ramadan,1,11600,0.1754,0.0259,65,300
P0001452,13,2023-03-27,Ramadan,1,23500,0.1016,0.0383,130,235
P0002880,13,2023-03-27,Ramadan,1,3799,0.1971,0.105,85,280
P0004371,13,2023-03-27,Ramadan,1,14618,0.1801,0.0218,51,314
P0007785,13,2023-03-27,Ramadan,1,87800,0.0,0.213,51,314
P0007352,13,2023-03-27,Ramadan,1,51700,0.0,0.1934,31,334
P0001639,13,2023-03-27,Ramadan,1,11900,0.1833,0.0336,172,193
P0000616,13,2023-03-27,Ramadan,1,33800,0.1562,0.068,35,330
P0004263,13,2023-03-27,Ramadan,1,50300,0.0,0.1849,132,233
P0009007,13,2023-03-27,Ramadan,1,21627,0.2245,0.0151,34,331
P0004507,13,2023-03-27,Ramadan,1,36400,0.0,0.1429,66,299
P0002508,13,2023-03-27,Ramadan,1,22500,0.2121,0.0178,162,203
P0003865,13,2023-03-27,Ramadan,1,21600,0.1561,0.037,128,237
P0007929,13,2023-03-27,Ramadan,1,27200,0.0,0.1875,128,237
P0004735,13,2023-03-27,Ramadan,1,9500,0.0,0.1789,60,305
P0005864,13,2023-03-27,Ramadan,1,8200,0.1209,0.0244,29,336
P0003193,13,2023-03-27,Ramadan,1,8817,0.1818,0.0246,65,300
P0008072,13,2023-03-27,Ramadan,1,2400,0.1646,0.125,55,310
P0008103,13,2023-03-27,Ramadan,1,10776,0.2404,0.0256,128,237
P0002628,13,2023-03-27,Ramadan,1,2350,0.0,0.234,26,339
P0004177,13,2023-03-27,Ramadan,1,19400,0.1028,0.1237,44,321
P0008569,13,2023-03-27,Ramadan,1,25260,0.2491,0.0182,23,342
P0001063,13,2023-03-27,Ramadan,1,35200,0.0,0.1705,56,309
P0008078,13,2023-03-27,Ramadan,1,82900,0.0,0.1713,133,232
P0006816,13,2023-03-27,Ramadan,1,23200,0.1652,0.0345,71,294
P0004625,13,2023-03-27,Ramadan,1,2119,0.2023,0.0562,67,298
P0003865,13,2023-03-27,Ramadan,1,22500,0.1245,0.0756,91,274
P0000507,13,2023-03-27,Ramadan,1,16200,0.1139,0.1296,88,277
P0002083,13,2023-03-27,Ramadan,1,9137,0.3721,0.0478,5,5
P0008350,13,2023-03-27,Ramadan,1,20600,0.0,0.165,113,252
P0005054,13,2023-03-27,Ramadan,1,18400,0.1393,0.0217,169,196
P0001682,13,2023-03-27,Ramadan,1,28341,0.4236,0.0156,5,5
P0000537,13,2023-03-27,Ramadan,1,9400,0.0,0.2234,132,233
P0000508,13,2023-03-27,Ramadan,1,6230,0.2306,0.053,66,299
P0000109,13,2023-03-27,Ramadan,1,10500,0.0,0.1524,36,329
P0005648,13,2023-03-27,Ramadan,1,8500,0.1841,0.0118,126,239
P0002426,13,2023-03-27,Ramadan,1,28630,0.2424,0.015,44,321
P0008708,13,2023-03-27,Ramadan,1,4416,0.3891,0.0716,3,7
P0001028,13,2023-03-27,Ramadan,1,7900,0.1561,0.0759,40,325
P0005289,13,2023-03-27,Ramadan,1,13428,0.222,0.0244,136,229
P0001498,13,2023-03-27,Ramadan,1,2200,0.1598,0.0455,139,226
P0005249,13,2023-03-27,Ramadan,1,14700,0.1873,0.034,51,314
P0005325,13,2023-03-27,Ramadan,1,9768,0.3188,0.0172,3,7
P0006581,13,2023-03-27,Ramadan,1,10400,0.1909,0.0192,156,209
P0009031,13,2023-03-27,Ramadan,1,5800,0.0,0.2241,140,225
P0015090,13,2023-03-27,Ramadan,2,10800,0.0,0.2037,53,312
P0014610,13,2023-03-27,Ramadan,2,4600,0.1247,0.0435,73,292
P0020173,13,2023-03-27,Ramadan,2,11267,0.2243,0.0326,101,264
P0021199,13,2023-03-27,Ramadan,2,8100,0.0,0.1605,108,257
P0016814,13,2023-03-27,Ramadan,2,45950,0.0,0.2144,173,192
P0016862,13,2023-03-27,Ramadan,2,19000,0.0,0.2211,17,348
P0010797,13,2023-03-27,Ramadan,2,10755,0.1633,0.033,30,335
P0019870,13,2023-03-27,Ramadan,2,1293,0.1199,0.1493,95,270
P0019969,13,2023-03-27,Ramadan,2,25640,0.2408,0.0172,73,292
P0014733,13,2023-03-27,Ramadan,2,22550,0.0,0.2018,19,346
P0015680,13,2023-03-27,Ramadan,2,34300,0.1218,0.0496,102,263
P0011096,13,2023-03-27,Ramadan,2,6550,0.0,0.1756,74,291
P0012381,13,2023-03-27,Ramadan,2,8100,0.0,0.1358,149,216
P0013253,13,2023-03-27,Ramadan,2,25700,0.1157,0.0584,167,198
P0009464,13,2023-03-27,Ramadan,2,12800,0.1417,0.0625,92,273
P0020574,13,2023-03-27,Ramadan,2,22433,0.2424,0.0059,151,214
P0018531,13,2023-03-27,Ramadan,2,4947,0.2276,0.0701,34,331
P0011773,13,2023-03-27,Ramadan,2,14000,0.0,0.1786,83,282
P0016560,13,2023-03-27,Ramadan,2,19300,0.1044,0.1295,89,276
P0015449,13,2023-03-27,Ramadan,2,7998,0.2044,0.0623,43,322
P0010365,13,2023-03-27,Ramadan,2,17400,0.1438,0.092,103,262
P0017757,13,2023-03-27,Ramadan,2,29300,0.128,0.0375,75,290
P0021254,13,2023-03-27,Ramadan,2,27127,0.2446,0.0084,178,187
P0009785,13,2023-03-27,Ramadan,2,10163,0.1307,0.0357,109,256
P0014070,13,2023-03-27,Ramadan,2,28600,0.1371,0.0629,114,251
P0011144,13,2023-03-27,Ramadan,2,7308,0.2253,0.0421,104,261
P0011660,13,2023-03-27,Ramadan,2,17800,0.1949,0.0225,133,232
P0013367,13,2023-03-27,Ramadan,2,5512,0.2394,0.0566,89,276
P0012687,13,2023-03-27,Ramadan,2,4900,0.0,0.2245,15,350
P0011802,13,2023-03-27,Ramadan,2,6446,0.2253,0.0537,20,345
P0017106,13,2023-03-27,Ramadan,2,8900,0.0,0.2135,172,193
P0019179,13,2023-03-27,Ramadan,2,43350,0.0,0.1603,105,260
P0010957,13,2023-03-27,Ramadan,2,14100,0.1351,0.0284,138,227
P0014716,13,2023-03-27,Ramadan,2,17322,0.2382,0.0128,169,196
P0010575,13,2023-03-27,Ramadan,2,10291,0.2194,0.0477,174,191
P0016335,13,2023-03-27,Ramadan,2,28300,0.1327,0.0035,57,308
P0013367,13,2023-03-27,Ramadan,2,5500,0.1463,0.0545,61,304
P0010173,13,2023-03-27,Ramadan,2,18009,0.1972,0.0227,119,246
P0009471,13,2023-03-27,Ramadan,2,13335,0.2426,0.0251,145,220
P0011905,13,2023-03-27,Ramadan,2,29060,0.2192,0.0089,177,188
P0011241,13,2023-03-27,Ramadan,2,38100,0.0,0.1365,108,257
P0016880,13,2023-03-27,Ramadan,2,7100,0.1127,0.1268,141,224
P0016421,13,2023-03-27,Ramadan,2,17500,0.2156,0.0114,155,210
P0011568,13,2023-03-27,Ramadan,2,17200,0.14,0.0814,95,270
P0011100,13,2023-03-27,Ramadan,2,22900,0.1809,0.0044,47,318
P0014876,13,2023-03-27,Ramadan,2,13500,0.0,0.1407,146,219
P0013152,13,2023-03-27,Ramadan,2,16150,0.0,0.226,175,190
P0019940,13,2023-03-27,Ramadan,2,12700,0.1072,0.1024,56,309
P0016407,13,2023-03-27,Ramadan,2,25428,0.2454,0.0129,142,223
P0011164,13,2023-03-27,Ramadan,2,14660,0.1705,0.0314,173,192
P0020548,13,2023-03-27,Ramadan,2,23857,0.2356,0.0192,85,280
P0011667,13,2023-03-27,Ramadan,2,29500,0.153,0.0814,79,286
P0017704,13,2023-03-27,Ramadan,2,30300,0.1262,0.1122,154,211
P0018284,13,2023-03-27,Ramadan,2,20942,0.201,0.0116,18,347
P0021362,13,2023-03-27,Ramadan,2,62550,0.0,0.1543,150,215
P0016217,13,2023-03-27,Ramadan,2,19400,0.0,0.134,29,336
P0020377,13,2023-03-27,Ramadan,2,7800,0.0,0.2179,113,252
P0020067,13,2023-03-27,Ramadan,2,6000,0.1049,0.0333,24,341
P0009509,13,2023-03-27,Ramadan,2,5939,0.1471,0.0234,155,210
P0015773,13,2023-03-27,Ramadan,2,4722,0.3974,0.0894,7,3
P0009542,13,2023-03-27,Ramadan,2,10200,0.0,0.1961,77,288
P0016397,13,2023-03-27,Ramadan,2,6300,0.0,0.2063,108,257
P0016824,13,2023-03-27,Ramadan,2,21800,0.0,0.1789,160,205
P0010083,13,2023-03-27,Ramadan,2,15199,0.4142,0.0263,3,7
P0009886,13,2023-03-27,Ramadan,2,31439,0.1674,0.0076,67,298
P0009400,13,2023-03-27,Ramadan,2,1455,0.2147,0.244,138,227
P0009840,13,2023-03-27,Ramadan,2,7200,0.0,0.1944,42,323
P0014709,13,2023-03-27,Ramadan,2,18000,0.0,0.1444,30,335
P0020879,13,2023-03-27,Ramadan,2,8586,0.2288,0.0217,114,251
P0010172,13,2023-03-27,Ramadan,2,11400,0.1342,0.0614,87,278
P0015736,13,2023-03-27,Ramadan,2,21636,0.145,0.0063,139,226
P0012819,13,2023-03-27,Ramadan,2,18903,0.2298,0.0107,44,321
P0020888,13,2023-03-27,Ramadan,2,16783,0.2235,0.0228,149,216
P0020751,13,2023-03-27,Ramadan,2,26300,0.113,0.1293,116,249
P0011349,13,2023-03-27,Ramadan,2,21150,0.0,0.1868,171,194
P0011777,13,2023-03-27,Ramadan,2,2950,0.1722,0.1186,115,250
P0015289,13,2023-03-27,Ramadan,2,25600,0.1122,0.1328,163,202
P0011344,13,2023-03-27,Ramadan,2,7400,0.1394,0.0135,161,204
P0009841,13,2023-03-27,Ramadan,2,2900,0.1441,0.1034,37,328
P0009456,13,2023-03-27,Ramadan,2,17600,0.0,0.2045,143,222
P0017955,13,2023-03-27,Ramadan,2,18232,0.2436,0.0182,169,196
P0013810,13,2023-03-27,Ramadan,2,8900,0.1481,0.0225,64,301
P0012601,13,2023-03-27,Ramadan,2,23015,0.2315,0.0137,19,346
P0009525,13,2023-03-27,Ramadan,2,2300,0.1992,0.0435,168,197
P0010118,13,2023-03-27,Ramadan,2,13100,0.1854,0.0534,100,265
P0013384,13,2023-03-27,Ramadan,2,9000,0.0,0.1556,158,207
P0013336,13,2023-03-27,Ramadan,2,16900,0.1235,0.0414,149,216
P0010908,13,2023-03-27,Ramadan,2,4000,0.1141,0.075,82,283
P0016991,13,2023-03-27,Ramadan,2,10801,0.2034,0.0094,102,263
P0018516,13,2023-03-27,Ramadan,2,20500,0.2071,0.0098,104,261
P0020233,13,2023-03-27,Ramadan,2,11601,0.2495,0.0259,151,214
P0015992,13,2023-03-27,Ramadan,2,10700,0.1302,0.0467,113,252
P0009634,13,2023-03-27,Ramadan,2,19660,0.1829,0.0081,142,223
P0019735,13,2023-03-27,Ramadan,2,12600,0.2052,0.0238,66,299
P0016420,13,2023-03-27,Ramadan,2,25800,0.2191,0.0078,63,302
P0019795,13,2023-03-27,Ramadan,2,7230,0.1833,0.0318,15,350
P0009900,13,2023-03-27,Ramadan,2,13300,0.1482,0.0226,158,207
P0020327,13,2023-03-27,Ramadan,2,23300,0.1588,0.03,163,202
P0015173,13,2023-03-27,Ramadan,2,10900,0.1677,0.0642,90,275
P0017980,13,2023-03-27,Ramadan,2,8235,0.2105,0.0407,119,246
P0021028,13,2023-03-27,Ramadan,2,21866,0.2387,0.0076,105,260
P0021305,13,2023-03-27,Ramadan,2,11767,0.2085,0.0397,158,207
P0018391,13,2023-03-27,Ramadan,2,7900,0.178,0.0633,169,196
P0018331,13,2023-03-27,Ramadan,2,19963,0.2425,0.0182,48,317
P0014380,13,2023-03-27,Ramadan,2,7600,0.1515,0.0395,30,335
P0010215,13,2023-03-27,Ramadan,2,14900,0.1663,0.0738,38,327
P0011015,13,2023-03-27,Ramadan,2,23100,0.1013,0.1126,148,217
P0013897,13,2023-03-27,Ramadan,2,16745,0.1741,0.0146,119,246
P0016529,13,2023-03-27,Ramadan,2,32660,0.228,0.011,163,202
P0014745,13,2023-03-27,Ramadan,2,23000,0.1575,0.0174,153,212
P0014999,13,2023-03-27,Ramadan,2,5350,0.0,0.215,169,196
P0018604,13,2023-03-27,Ramadan,2,14000,0.1275,0.1071,97,268
P0012817,13,2023-03-27,Ramadan,2,9800,0.0,0.1939,24,341
P0020471,13,2023-03-27,Ramadan,2,17800,0.1381,0.0618,106,259
P0018959,13,2023-03-27,Ramadan,2,2472,0.2458,0.11,120,245
P0017502,13,2023-03-27,Ramadan,2,7800,0.0,0.1538,69,296
P0011126,13,2023-03-27,Ramadan,2,5400,0.1211,0.0556,166,199
P0017403,13,2023-03-27,Ramadan,2,10263,0.1789,0.0256,169,196
P0014120,13,2023-03-27,Ramadan,2,34000,0.0,0.1765,101,264
P0011905,13,2023-03-27,Ramadan,2,29189,0.1692,0.0133,164,201
P0021505,13,2023-03-27,Ramadan,2,11496,0.1445,0.0431,26,339
P0013405,13,2023-03-27,Ramadan,2,4400,0.0,0.1364,124,241
P0016252,13,2023-03-27,Ramadan,2,9800,0.0,0.2245,110,255
P0010040,13,2023-03-27,Ramadan,2,22800,0.1202,0.1096,164,201
P0021233,13,2023-03-27,Ramadan,2,10300,0.1422,0.0777,110,255
P0021340,13,2023-03-27,Ramadan,2,15300,0.0,0.2092,75,290
P0013732,13,2023-03-27,Ramadan,2,2568,0.4688,0.1433,5,5
P0010118,13,2023-03-27,Ramadan,2,14100,0.1229,0.1206,58,307
P0012307,13,2023-03-27,Ramadan,2,3200,0.0,0.1875,103,262
P0016820,13,2023-03-27,Ramadan,2,6647,0.2331,0.0221,79,286
P0011932,13,2023-03-27,Ramadan,2,19500,0.1304,0.0923,107,258
P0015568,13,2023-03-27,Ramadan,2,11391,0.4307,0.0255,3,7
P0012213,13,2023-03-27,Ramadan,2,20863,0.206,0.0222,164,201
P0015264,13,2023-03-27,Ramadan,2,18800,0.0,0.2074,17,348
P0012469,13,2023-03-27,Ramadan,2,25319,0.1937,0.0165,88,277
P0011080,13,2023-03-27,Ramadan,2,13467,0.2471,0.0347,64,301
P0019670,13,2023-03-27,Ramadan,2,4550,0.0,0.1648,38,327
P0013900,13,2023-03-27,Ramadan,2,11350,0.0,0.1806,2,8
P0019647,13,2023-03-27,Ramadan,2,35900,0.0,0.1978,48,317
P0010105,13,2023-03-27,Ramadan,2,5200,0.1376,0.0769,153,212
P0009517,13,2023-03-27,Ramadan,2,15800,0.1075,0.1329,69,296
P0013571,13,2023-03-27,Ramadan,2,16586,0.2331,0.0233,143,222
P0011130,13,2023-03-27,Ramadan,2,2900,0.1475,0.0345,153,212
P0013340,13,2023-03-27,Ramadan,2,24000,0.1082,0.1167,166,199
P0020200,13,2023-03-27,Ramadan,2,12204,0.2061,0.0249,138,227
P0015698,13,2023-03-27,Ramadan,2,16700,0.1734,0.018,125,240
P0015519,13,2023-03-27,Ramadan,2,12670,0.2462,0.0213,89,276
P0017525,13,2023-03-27,Ramadan,2,1500,0.1632,0.0667,152,213
P0013176,13,2023-03-27,Ramadan,2,4300,0.1023,0.093,17,348
P0011906,13,2023-03-27,Ramadan,2,10300,0.0,0.2039,178,187
P0017920,13,2023-03-27,Ramadan,2,2290,0.2492,0.1703,166,199
P0011973,13,2023-03-27,Ramadan,2,16369,0.2166,0.0225,28,337
P0021128,13,2023-03-27,Ramadan,2,5100,0.1216,0.0588,46,319
P0011663,13,2023-03-27,Ramadan,2,16700,0.0,0.1976,168,197
P0011545,13,2023-03-27,Ramadan,2,8750,0.0,0.2114,105,260
P0015763,13,2023-03-27,Ramadan,2,24054,0.1768,0.0064,47,318
P0011148,13,2023-03-27,Ramadan,2,4720,0.1358,0.0254,173,192
P0010181,13,2023-03-27,Ramadan,2,12800,0.1944,0.0391,94,271
P0010838,13,2023-03-27,Ramadan,2,23259,0.2392,0.0154,177,188
P0009728,13,2023-03-27,Ramadan,2,5021,0.1773,0.0241,95,270
P0010252,13,2023-03-27,Ramadan,2,10900,0.186,0.0459,26,339
P0018375,13,2023-03-27,Ramadan,2,6150,0.0,0.1382,110,255
P0012584,13,2023-03-27,Ramadan,2,9444,0.2176,0.047,21,344
P0016808,13,2023-03-27,Ramadan,2,7100,0.0,0.2113,132,233
P0009764,13,2023-03-27,Ramadan,2,24332,0.1773,0.0095,31,334
P0013336,13,2023-03-27,Ramadan,2,16900,0.1212,0.0414,78,287
P0010139,13,2023-03-27,Ramadan,2,11087,0.2286,0.0349,45,320
P0016578,13,2023-03-27,Ramadan,2,2385,0.2237,0.0776,43,322
P0012499,13,2023-03-27,Ramadan,2,15763,0.2117,0.0294,61,304
P0015336,13,2023-03-27,Ramadan,2,29800,0.1772,0.0201,133,232
P0016933,13,2023-03-27,Ramadan,2,6400,0.1105,0.0625,111,254
P0014109,13,2023-03-27,Ramadan,2,3200,0.1028,0.0625,110,255
P0015241,13,2023-03-27,Ramadan,2,5150,0.0,0.1456,82,283
P0013433,13,2023-03-27,Ramadan,2,20927,0.2347,0.0061,109,256
P0018595,13,2023-03-27,Ramadan,2,23700,0.0,0.1392,87,278
P0019291,13,2023-03-27,Ramadan,2,3000,0.0,0.2,74,291
P0011535,13,2023-03-27,Ramadan,2,4163,0.2055,0.0872,34,331
P0010474,13,2023-03-27,Ramadan,2,16200,0.1136,0.1296,116,249
P0016545,13,2023-03-27,Ramadan,2,21600,0.1357,0.0185,120,245
P0018486,13,2023-03-27,Ramadan,2,2974,0.234,0.0585,141,224
P0009320,13,2023-03-27,Ramadan,2,11107,0.1836,0.0366,82,283
P0010047,13,2023-03-27,Ramadan,2,11455,0.1746,0.0223,130,235
P0013631,13,2023-03-27,Ramadan,2,24200,0.1173,0.0826,48,317
P0012389,13,2023-03-27,Ramadan,2,16000,0.1896,0.0187,158,207
P0014722,13,2023-03-27,Ramadan,2,5800,0.0,0.2069,84,281
P0017121,13,2023-03-27,Ramadan,2,13950,0.0,0.2258,49,316
P0012071,13,2023-03-27,Ramadan,2,30200,0.1014,0.0927,34,331
P0019999,13,2023-03-27,Ramadan,2,22700,0.1713,0.0308,176,189
P0012962,13,2023-03-27,Ramadan,2,10400,0.0,0.1635,90,275
P0016340,13,2023-03-27,Ramadan,2,9927,0.4445,0.0128,4,6
P0019621,13,2023-03-27,Ramadan,2,4856,0.2209,0.0733,66,299
P0018773,13,2023-03-27,Ramadan,2,24400,0.1335,0.0861,180,185
P0020297,13,2023-03-27,Ramadan,2,23800,0.1633,0.0126,167,198
P0010816,13,2023-03-27,Ramadan,2,2400,0.0,0.1667,46,319
P0015777,13,2023-03-27,Ramadan,2,30200,0.1285,0.0728,163,202
P0012134,13,2023-03-27,Ramadan,2,17600,0.1014,0.0739,180,185
P0020054,13,2023-03-27,Ramadan,2,23500,0.1783,0.0085,114,251
P0016911,13,2023-03-27,Ramadan,2,17000,0.1156,0.0882,47,318
P0010191,13,2023-03-27,Ramadan,2,27255,0.218,0.013,104,261
P0009916,13,2023-03-27,Ramadan,2,2563,0.2449,0.1416,100,265
P0023124,13,2023-03-27,Ramadan,3,36352,0.1845,0.0097,152,213
P0027913,13,2023-03-27,Ramadan,3,8150,0.0,0.1656,78,287
P0025520,13,2023-03-27,Ramadan,3,3600,0.0,0.1389,82,283
P0022083,13,2023-03-27,Ramadan,3,11550,0.0,0.1602,173,192
P0033943,13,2023-03-27,Ramadan,3,14400,0.1912,0.0208,45,320
P0035949,13,2023-03-27,Ramadan,3,10100,0.0,0.2178,176,189
P0027765,13,2023-03-27,Ramadan,3,9100,0.1068,0.1099,74,291
P0023296,13,2023-03-27,Ramadan,3,17200,0.1037,0.0581,48,317
P0034380,13,2023-03-27,Ramadan,3,20200,0.1012,0.1238,42,323
P0032507,13,2023-03-27,Ramadan,3,13481,0.1357,0.0134,152,213
P0023666,13,2023-03-27,Ramadan,3,12500,0.0,0.192,74,291
P0033788,13,2023-03-27,Ramadan,3,6700,0.1311,0.1045,143,222
P0030271,13,2023-03-27,Ramadan,3,5200,0.1551,0.0192,162,203
P0025701,13,2023-03-27,Ramadan,3,3500,0.1763,0.0286,126,239
P0023406,13,2023-03-27,Ramadan,3,5300,0.1528,0.0189,50,315
P0034041,13,2023-03-27,Ramadan,3,19400,0.0,0.2113,65,300
