id_produk,minggu,tanggal_transaksi,current_event,id_toko,harga_promosi,diskon,tipe_diskon,margin_promosi,hari_jual,kedaluwarsa
P0020882,111,2025-02-09,Promo Akhir Pekan,2,5400,0.1228,Generic Product Discount,0.1111,40,325
P0016626,111,2025-02-09,Promo Akhir Pekan,2,24200,0.0514,Generic Product Discount,0.1488,70,295
P0013512,111,2025-02-09,Promo Akhir Pekan,2,20500,0.0809,Generic Product Discount,0.0878,69,296
P0021197,111,2025-02-09,Promo Akhir Pekan,2,10200,0.0737,Generic Product Discount,0.1078,108,257
P0019624,111,2025-02-09,Promo Akhir Pekan,2,8736,0.4865,Expired Discount,0.0499,6,4
P0011468,111,2025-02-09,Promo Akhir Pekan,2,35000,0.1728,Generic Product Discount,0.0343,135,230
P0012830,111,2025-02-09,Promo Akhir Pekan,2,11964,0.189,Generic Product Discount,0.0388,109,256
P0015338,111,2025-02-09,Promo Akhir Pekan,2,9700,0.0582,Generic Product Discount,0.1753,73,292
P0018448,111,2025-02-09,Promo Akhir Pekan,2,8840,0.1745,Generic Product Discount,0.0385,66,299
P0016723,111,2025-02-09,Promo Akhir Pekan,2,11900,0.0949,Generic Product Discount,0.084,103,262
P0017117,111,2025-02-09,Promo Akhir Pekan,2,25400,0.0818,Generic Product Discount,0.122,36,329
P0011305,111,2025-02-09,Promo Akhir Pekan,2,15074,0.4327,Expired Discount,0.0182,6,4
P0021249,111,2025-02-09,Promo Akhir Pekan,2,3800,0.1603,Generic Product Discount,0.0526,87,278
P0021119,111,2025-02-09,Promo Akhir Pekan,2,8700,0.1948,Generic Product Discount,0.023,178,187
P0018998,111,2025-02-09,Promo Akhir Pekan,2,30900,0.1316,Generic Product Discount,0.0615,61,304
P0011762,111,2025-02-09,Promo Akhir Pekan,2,39300,0.0743,Generic Product Discount,0.1043,141,224
P0013605,111,2025-02-09,Promo Akhir Pekan,2,23400,0.16,Generic Product Discount,0.0171,112,253
P0020027,111,2025-02-09,Promo Akhir Pekan,2,10582,0.182,Generic Product Discount,0.0455,70,295
P0010558,111,2025-02-09,Promo Akhir Pekan,2,30200,0.1205,Generic Product Discount,0.1026,57,308
P0016536,111,2025-02-09,Promo Akhir Pekan,2,43355,0.1821,Generic Product Discount,0.0082,48,317
P0019261,111,2025-02-09,Promo Akhir Pekan,2,14900,0.1323,Generic Product Discount,0.0805,17,348
P0011414,111,2025-02-09,Promo Akhir Pekan,2,28479,0.4359,Expired Discount,0.0133,5,5
P0016134,111,2025-02-09,Promo Akhir Pekan,2,20300,0.1307,Generic Product Discount,0.0788,151,214
P0016035,111,2025-02-09,Promo Akhir Pekan,2,11000,0.1629,Generic Product Discount,0.0727,114,251
P0018412,111,2025-02-09,Promo Akhir Pekan,2,1500,0.0869,Generic Product Discount,0.0667,134,231
P0010785,111,2025-02-09,Promo Akhir Pekan,2,31100,0.0864,Generic Product Discount,0.119,72,293
P0010348,111,2025-02-09,Promo Akhir Pekan,2,18600,0.0511,Generic Product Discount,0.1774,90,275
P0019572,111,2025-02-09,Promo Akhir Pekan,2,28800,0.1285,Generic Product Discount,0.0799,141,224
P0013010,111,2025-02-09,Promo Akhir Pekan,2,21400,0.1772,Generic Product Discount,0.0234,40,325
P0014468,111,2025-02-09,Promo Akhir Pekan,2,2500,0.0525,Generic Product Discount,0.12,146,219
P0012795,111,2025-02-09,Promo Akhir Pekan,2,16300,0.1292,Generic Product Discount,0.0184,38,327
P0013688,111,2025-02-09,Promo Akhir Pekan,2,15500,0.1267,Generic Product Discount,0.0581,135,230
P0019489,111,2025-02-09,Promo Akhir Pekan,2,5509,0.4778,Expired Discount,0.0561,2,8
P0015408,111,2025-02-09,Promo Akhir Pekan,2,7100,0.073,Generic Product Discount,0.1127,121,244
P0011980,111,2025-02-09,Promo Akhir Pekan,2,1200,0.0536,Generic Product Discount,0.0833,80,285
P0011413,111,2025-02-09,Promo Akhir Pekan,2,12800,0.0824,Generic Product Discount,0.1016,50,315
P0013239,111,2025-02-09,Promo Akhir Pekan,2,4830,0.1702,Generic Product Discount,0.0683,122,243
P0014875,111,2025-02-09,Promo Akhir Pekan,2,36600,0.1381,Generic Product Discount,0.0082,102,263
P0010330,111,2025-02-09,Promo Akhir Pekan,2,11100,0.0911,Generic Product Discount,0.045,165,200
P0019950,111,2025-02-09,Promo Akhir Pekan,2,6000,0.0741,Generic Product Discount,0.1333,117,248
P0016466,111,2025-02-09,Promo Akhir Pekan,2,23400,0.1327,Generic Product Discount,0.0427,145,220
P0017338,111,2025-02-09,Promo Akhir Pekan,2,11026,0.1937,Generic Product Discount,0.0205,178,187
P0012866,111,2025-02-09,Promo Akhir Pekan,2,5304,0.1515,Generic Product Discount,0.0573,53,312
P0012775,111,2025-02-09,Promo Akhir Pekan,2,24300,0.1711,Generic Product Discount,0.0576,159,206
P0020654,111,2025-02-09,Promo Akhir Pekan,2,39000,0.0819,Generic Product Discount,0.1051,113,252
P0015243,111,2025-02-09,Promo Akhir Pekan,2,5990,0.3764,Expired Discount,0.0317,4,6
P0012353,111,2025-02-09,Promo Akhir Pekan,2,5600,0.1308,Generic Product Discount,0.0357,29,336
P0010860,111,2025-02-09,Promo Akhir Pekan,2,3200,0.1781,Generic Product Discount,0.0312,145,220
P0019171,111,2025-02-09,Promo Akhir Pekan,2,21000,0.1444,Generic Product Discount,0.0095,113,252
P0012601,111,2025-02-09,Promo Akhir Pekan,2,25000,0.0879,Generic Product Discount,0.092,38,327
P0020651,111,2025-02-09,Promo Akhir Pekan,2,24400,0.1132,Generic Product Discount,0.0984,130,235
P0010680,111,2025-02-09,Promo Akhir Pekan,2,9332,0.4857,Expired Discount,0.0141,7,3
P0013185,111,2025-02-09,Promo Akhir Pekan,2,12800,0.0946,Generic Product Discount,0.0703,138,227
P0011749,111,2025-02-09,Promo Akhir Pekan,2,18300,0.1494,Generic Product Discount,0.0929,151,214
P0021406,111,2025-02-09,Promo Akhir Pekan,2,13278,0.3019,Expired Discount,0.0134,2,8
P0014237,111,2025-02-09,Promo Akhir Pekan,2,42100,0.0738,Generic Product Discount,0.1615,128,237
P0020809,111,2025-02-09,Promo Akhir Pekan,2,55600,0.1181,Generic Product Discount,0.0522,133,232
P0014061,111,2025-02-09,Promo Akhir Pekan,2,2400,0.1842,Generic Product Discount,0.0417,38,327
P0013600,111,2025-02-09,Promo Akhir Pekan,2,4600,0.1144,Generic Product Discount,0.0435,125,240
P0020715,111,2025-02-09,Promo Akhir Pekan,2,15878,0.1495,Generic Product Discount,0.0112,24,341
P0019341,111,2025-02-09,Promo Akhir Pekan,2,5500,0.0978,Generic Product Discount,0.0364,96,269
P0014510,111,2025-02-09,Promo Akhir Pekan,2,9500,0.1973,Generic Product Discount,0.0316,83,282
P0009252,111,2025-02-09,Promo Akhir Pekan,2,13203,0.5,BOGO,0.0229,167,198
P0019532,111,2025-02-09,Promo Akhir Pekan,2,12000,0.0607,Generic Product Discount,0.1833,127,238
P0011562,111,2025-02-09,Promo Akhir Pekan,2,6091,0.1797,Generic Product Discount,0.0314,118,247
P0016780,111,2025-02-09,Promo Akhir Pekan,2,31900,0.0838,Generic Product Discount,0.1191,106,259
P0010037,111,2025-02-09,Promo Akhir Pekan,2,13600,0.0691,Generic Product Discount,0.0735,138,227
P0020470,111,2025-02-09,Promo Akhir Pekan,2,7800,0.1214,Generic Product Discount,0.0769,25,340
P0015780,111,2025-02-09,Promo Akhir Pekan,2,3267,0.181,Generic Product Discount,0.1429,172,193
P0009260,111,2025-02-09,Promo Akhir Pekan,2,15000,0.1319,Generic Product Discount,0.0533,124,241
P0016237,111,2025-02-09,Promo Akhir Pekan,2,6700,0.1563,Generic Product Discount,0.0149,86,279
P0019695,111,2025-02-09,Promo Akhir Pekan,2,54500,0.1099,Generic Product Discount,0.1156,89,276
P0013042,111,2025-02-09,Promo Akhir Pekan,2,1100,0.1082,Generic Product Discount,0.0909,60,305
P0009820,111,2025-02-09,Promo Akhir Pekan,2,13900,0.0957,Generic Product Discount,0.0791,69,296
P0016569,111,2025-02-09,Promo Akhir Pekan,2,14694,0.1517,Generic Product Discount,0.0336,94,271
P0015319,111,2025-02-09,Promo Akhir Pekan,2,6189,0.4448,Expired Discount,0.079,3,7
P0012502,111,2025-02-09,Promo Akhir Pekan,2,28785,0.3118,Expired Discount,0.0099,5,5
P0019453,111,2025-02-09,Promo Akhir Pekan,2,6800,0.0835,Generic Product Discount,0.1324,60,305
P0016051,111,2025-02-09,Promo Akhir Pekan,2,25000,0.1431,Generic Product Discount,0.036,16,349
P0014189,111,2025-02-09,Promo Akhir Pekan,2,15717,0.339,Expired Discount,0.0202,1,9
P0012807,111,2025-02-09,Promo Akhir Pekan,2,3250,0.4469,Expired Discount,0.0462,2,8
P0019270,111,2025-02-09,Promo Akhir Pekan,2,25545,0.1967,Generic Product Discount,0.0135,102,263
P0021345,111,2025-02-09,Promo Akhir Pekan,2,5900,0.1429,Generic Product Discount,0.0508,138,227
P0011774,111,2025-02-09,Promo Akhir Pekan,2,18135,0.1663,Generic Product Discount,0.013,119,246
P0012873,111,2025-02-09,Promo Akhir Pekan,2,10100,0.1842,Generic Product Discount,0.0099,163,202
P0021132,111,2025-02-09,Promo Akhir Pekan,2,5300,0.062,Generic Product Discount,0.1698,161,204
P0020623,111,2025-02-09,Promo Akhir Pekan,2,6400,0.1282,Generic Product Discount,0.0938,68,297
P0019785,111,2025-02-09,Promo Akhir Pekan,2,5100,0.1129,Generic Product Discount,0.098,137,228
P0015497,111,2025-02-09,Promo Akhir Pekan,2,13700,0.1129,Generic Product Discount,0.1168,164,201
P0014521,111,2025-02-09,Promo Akhir Pekan,2,19000,0.1813,Generic Product Discount,0.0526,171,194
P0010425,111,2025-02-09,Promo Akhir Pekan,2,13700,0.1572,Generic Product Discount,0.0657,46,319
P0011010,111,2025-02-09,Promo Akhir Pekan,2,12900,0.1837,Generic Product Discount,0.0388,67,298
P0013799,111,2025-02-09,Promo Akhir Pekan,2,17700,0.0623,Generic Product Discount,0.1299,126,239
P0020306,111,2025-02-09,Promo Akhir Pekan,2,16400,0.1929,Generic Product Discount,0.0427,68,297
P0020801,111,2025-02-09,Promo Akhir Pekan,2,15249,0.4828,Expired Discount,0.0098,7,3
P0019382,111,2025-02-09,Promo Akhir Pekan,2,6400,0.1191,Generic Product Discount,0.1094,168,197
P0012892,111,2025-02-09,Promo Akhir Pekan,2,8100,0.1062,Generic Product Discount,0.0494,65,300
P0012028,111,2025-02-09,Promo Akhir Pekan,2,42100,0.1754,Generic Product Discount,0.0428,65,300
P0016760,111,2025-02-09,Promo Akhir Pekan,2,16600,0.1139,Generic Product Discount,0.0964,70,295
P0020647,111,2025-02-09,Promo Akhir Pekan,2,8266,0.451,Expired Discount,0.0201,6,4
P0012286,111,2025-02-09,Promo Akhir Pekan,2,22000,0.0899,Generic Product Discount,0.1227,19,346
P0018339,111,2025-02-09,Promo Akhir Pekan,2,55300,0.1881,Generic Product Discount,0.038,114,251
P0012392,111,2025-02-09,Promo Akhir Pekan,2,4492,0.445,Expired Discount,0.0873,1,9
P0020624,111,2025-02-09,Promo Akhir Pekan,2,24600,0.0654,Generic Product Discount,0.1626,92,273
P0010808,111,2025-02-09,Promo Akhir Pekan,2,49900,0.0529,Generic Product Discount,0.1343,99,266
P0012387,111,2025-02-09,Promo Akhir Pekan,2,52300,0.118,Generic Product Discount,0.1262,49,316
P0010944,111,2025-02-09,Promo Akhir Pekan,2,29500,0.1175,Generic Product Discount,0.0983,88,277
P0016115,111,2025-02-09,Promo Akhir Pekan,2,2956,0.1664,Generic Product Discount,0.0528,99,266
P0012228,111,2025-02-09,Promo Akhir Pekan,2,4800,0.1075,Generic Product Discount,0.0833,34,331
P0019572,111,2025-02-09,Promo Akhir Pekan,2,28800,0.1265,Generic Product Discount,0.0799,166,199
P0019432,111,2025-02-09,Promo Akhir Pekan,2,37200,0.1073,Generic Product Discount,0.078,83,282
P0020442,111,2025-02-09,Promo Akhir Pekan,2,16400,0.0746,Generic Product Discount,0.122,164,201
P0020197,111,2025-02-09,Promo Akhir Pekan,2,24100,0.1359,Generic Product Discount,0.0913,109,256
P0011923,111,2025-02-09,Promo Akhir Pekan,2,3300,0.1968,Generic Product Discount,0.0303,25,340
P0013756,111,2025-02-09,Promo Akhir Pekan,2,24100,0.073,Generic Product Discount,0.0871,102,263
P0018561,111,2025-02-09,Promo Akhir Pekan,2,16400,0.0541,Generic Product Discount,0.0915,28,337
P0017503,111,2025-02-09,Promo Akhir Pekan,2,15500,0.0696,Generic Product Discount,0.1161,168,197
P0012413,111,2025-02-09,Promo Akhir Pekan,2,2371,0.4524,Expired Discount,0.1143,4,6
P0019018,111,2025-02-09,Promo Akhir Pekan,2,11921,0.3655,Expired Discount,0.0353,5,5
P0015399,111,2025-02-09,Promo Akhir Pekan,2,5500,0.1996,Generic Product Discount,0.0182,75,290
P0016335,111,2025-02-09,Promo Akhir Pekan,2,28422,0.1582,Generic Product Discount,0.0078,76,289
P0021016,111,2025-02-09,Promo Akhir Pekan,2,7900,0.1226,Generic Product Discount,0.0886,103,262
P0013626,111,2025-02-09,Promo Akhir Pekan,2,12100,0.1686,Generic Product Discount,0.0248,141,224
P0014336,111,2025-02-09,Promo Akhir Pekan,2,13800,0.1669,Generic Product Discount,0.0725,111,254
P0009603,111,2025-02-09,Promo Akhir Pekan,2,16500,0.1379,Generic Product Discount,0.0848,95,270
P0009407,111,2025-02-09,Promo Akhir Pekan,2,17710,0.3941,Expired Discount,0.0062,7,3
P0016985,111,2025-02-09,Promo Akhir Pekan,2,2400,0.059,Generic Product Discount,0.1667,76,289
P0020634,111,2025-02-09,Promo Akhir Pekan,2,6600,0.1521,Generic Product Discount,0.0303,72,293
P0020996,111,2025-02-09,Promo Akhir Pekan,2,7200,0.1061,Generic Product Discount,0.0694,39,326
P0012361,111,2025-02-09,Promo Akhir Pekan,2,6232,0.3674,Expired Discount,0.0533,1,9
P0019914,111,2025-02-09,Promo Akhir Pekan,2,26100,0.1851,Generic Product Discount,0.0268,164,201
P0020589,111,2025-02-09,Promo Akhir Pekan,2,11968,0.1775,Generic Product Discount,0.0391,170,195
P0014810,111,2025-02-09,Promo Akhir Pekan,2,27510,0.4323,Expired Discount,0.0113,4,6
P0016945,111,2025-02-09,Promo Akhir Pekan,2,18605,0.1985,Generic Product Discount,0.0218,118,247
P0009989,111,2025-02-09,Promo Akhir Pekan,2,5900,0.1379,Generic Product Discount,0.0678,147,218
P0010936,111,2025-02-09,Promo Akhir Pekan,2,16710,0.1863,Generic Product Discount,0.0245,132,233
P0012358,111,2025-02-09,Promo Akhir Pekan,2,3500,0.1227,Generic Product Discount,0.0571,26,339
P0018778,111,2025-02-09,Promo Akhir Pekan,2,23100,0.141,Generic Product Discount,0.0476,122,243
P0021175,111,2025-02-09,Promo Akhir Pekan,2,67500,0.1036,Generic Product Discount,0.1393,102,263
P0010907,111,2025-02-09,Promo Akhir Pekan,2,12400,0.1393,Generic Product Discount,0.0645,23,342
P0021311,111,2025-02-09,Promo Akhir Pekan,2,53500,0.1137,Generic Product Discount,0.1028,75,290
P0010957,111,2025-02-09,Promo Akhir Pekan,2,14300,0.1225,Generic Product Discount,0.042,96,269
P0015252,111,2025-02-09,Promo Akhir Pekan,2,44500,0.1415,Generic Product Discount,0.0944,68,297
P0015519,111,2025-02-09,Promo Akhir Pekan,2,12607,0.1517,Generic Product Discount,0.0164,17,348
P0010195,111,2025-02-09,Promo Akhir Pekan,2,5000,0.1856,Generic Product Discount,0.02,130,235
P0011472,111,2025-02-09,Promo Akhir Pekan,2,36000,0.1475,Generic Product Discount,0.0639,131,234
P0027948,111,2025-02-09,Promo Akhir Pekan,3,21300,0.07,Generic Product Discount,0.0986,34,331
P0035563,111,2025-02-09,Promo Akhir Pekan,3,20000,0.0641,Generic Product Discount,0.085,57,308
P0035264,111,2025-02-09,Promo Akhir Pekan,3,29200,0.111,Generic Product Discount,0.0445,118,247
P0027927,111,2025-02-09,Promo Akhir Pekan,3,6000,0.173,Generic Product Discount,0.0333,37,328
P0027083,111,2025-02-09,Promo Akhir Pekan,3,9200,0.0545,Generic Product Discount,0.163,116,249
P0023769,111,2025-02-09,Promo Akhir Pekan,3,5026,0.153,Generic Product Discount,0.0649,84,281
P0025829,111,2025-02-09,Promo Akhir Pekan,3,51900,0.1274,Generic Product Discount,0.0173,137,228
P0030184,111,2025-02-09,Promo Akhir Pekan,3,13500,0.0695,Generic Product Discount,0.0963,33,332
P0030944,111,2025-02-09,Promo Akhir Pekan,3,9300,0.1818,Generic Product Discount,0.0323,91,274
P0033315,111,2025-02-09,Promo Akhir Pekan,3,2800,0.1523,Generic Product Discount,0.1071,135,230
P0025270,111,2025-02-09,Promo Akhir Pekan,3,5865,0.422,Expired Discount,0.0793,2,8
P0032968,111,2025-02-09,Promo Akhir Pekan,3,26099,0.1944,Generic Product Discount,0.0115,46,319
P0022486,111,2025-02-09,Promo Akhir Pekan,3,27721,0.1898,Generic Product Discount,0.0152,142,223
P0028644,111,2025-02-09,Promo Akhir Pekan,3,8489,0.3276,Expired Discount,0.0223,4,6
P0028188,111,2025-02-09,Promo Akhir Pekan,3,14997,0.452,Expired Discount,0.0198,3,7
P0029663,111,2025-02-09,Promo Akhir Pekan,3,21409,0.4301,Expired Discount,0.0051,6,4
P0025322,111,2025-02-09,Promo Akhir Pekan,3,3507,0.4888,Expired Discount,0.1161,3,7
P0031248,111,2025-02-09,Promo Akhir Pekan,3,16500,0.0998,Generic Product Discount,0.0606,88,277
P0024919,111,2025-02-09,Promo Akhir Pekan,3,9500,0.0996,Generic Product Discount,0.1053,145,220
P0021924,111,2025-02-09,Promo Akhir Pekan,3,4200,0.1496,Generic Product Discount,0.0952,19,346
P0026005,111,2025-02-09,Promo Akhir Pekan,3,15000,0.0814,Generic Product Discount,0.1133,110,255
P0032196,111,2025-02-09,Promo Akhir Pekan,3,23477,0.4632,Expired Discount,0.0118,7,3
P0027375,111,2025-02-09,Promo Akhir Pekan,3,24100,0.0509,Generic Product Discount,0.1701,149,216
P0033051,111,2025-02-09,Promo Akhir Pekan,3,1100,0.0879,Generic Product Discount,0.0909,45,320
P0021708,111,2025-02-09,Promo Akhir Pekan,3,6294,0.1482,Generic Product Discount,0.0785,86,279
P0031615,111,2025-02-09,Promo Akhir Pekan,3,10300,0.0702,Generic Product Discount,0.1553,156,209
P0021791,111,2025-02-09,Promo Akhir Pekan,3,5800,0.1507,Generic Product Discount,0.0517,62,303
P0035937,111,2025-02-09,Promo Akhir Pekan,3,15100,0.1936,Generic Product Discount,0.0331,105,260
P0027770,111,2025-02-09,Promo Akhir Pekan,3,6600,0.1267,Generic Product Discount,0.0606,71,294
P0034820,111,2025-02-09,Promo Akhir Pekan,3,51600,0.1773,Generic Product Discount,0.0291,66,299
P0023423,111,2025-02-09,Promo Akhir Pekan,3,27900,0.055,Generic Product Discount,0.1254,100,265
P0022294,111,2025-02-09,Promo Akhir Pekan,3,20900,0.1035,Generic Product Discount,0.1292,144,221
P0028509,111,2025-02-09,Promo Akhir Pekan,3,11200,0.1524,Generic Product Discount,0.0446,83,282
P0027048,111,2025-02-09,Promo Akhir Pekan,3,5600,0.1618,Generic Product Discount,0.0179,69,296
P0035142,111,2025-02-09,Promo Akhir Pekan,3,28100,0.0515,Generic Product Discount,0.1103,52,313
P0033406,111,2025-02-09,Promo Akhir Pekan,3,4700,0.1209,Generic Product Discount,0.0213,70,295
P0021784,111,2025-02-09,Promo Akhir Pekan,3,17478,0.1765,Generic Product Discount,0.0216,146,219
P0031262,111,2025-02-09,Promo Akhir Pekan,3,27070,0.1663,Generic Product Discount,0.0063,64,301
P0023145,111,2025-02-09,Promo Akhir Pekan,3,19400,0.0661,Generic Product Discount,0.1289,73,292
P0032475,111,2025-02-09,Promo Akhir Pekan,3,24200,0.1059,Generic Product Discount,0.0702,146,219
P0026754,111,2025-02-09,Promo Akhir Pekan,3,5400,0.1588,Generic Product Discount,0.0741,152,213
P0034424,111,2025-02-09,Promo Akhir Pekan,3,11200,0.1542,Generic Product Discount,0.0804,128,237
P0022047,111,2025-02-09,Promo Akhir Pekan,3,20918,0.1521,Generic Product Discount,0.02,95,270
P0033791,111,2025-02-09,Promo Akhir Pekan,3,7082,0.1979,Generic Product Discount,0.0539,105,260
P0030836,111,2025-02-09,Promo Akhir Pekan,3,10788,0.3708,Expired Discount,0.0267,6,4
P0024824,111,2025-02-09,Promo Akhir Pekan,3,29100,0.1443,Generic Product Discount,0.055,26,339
P0028838,111,2025-02-09,Promo Akhir Pekan,3,6800,0.057,Generic Product Discount,0.1029,28,337
P0033339,111,2025-02-09,Promo Akhir Pekan,3,22400,0.1113,Generic Product Discount,0.0268,109,256
P0021732,111,2025-02-09,Promo Akhir Pekan,3,15800,0.1693,Generic Product Discount,0.0127,139,226
P0033582,111,2025-02-09,Promo Akhir Pekan,3,34300,0.1195,Generic Product Discount,0.0787,63,302
P0022662,111,2025-02-09,Promo Akhir Pekan,3,4556,0.1797,Generic Product Discount,0.0342,61,304
P0022077,111,2025-02-09,Promo Akhir Pekan,3,7800,0.1582,Generic Product Discount,0.0513,21,344
P0030756,111,2025-02-09,Promo Akhir Pekan,3,21100,0.1191,Generic Product Discount,0.1137,123,242
P0030895,111,2025-02-09,Promo Akhir Pekan,3,20400,0.0707,Generic Product Discount,0.1275,28,337
P0034607,111,2025-02-09,Promo Akhir Pekan,3,8200,0.1396,Generic Product Discount,0.061,81,284
P0023346,111,2025-02-09,Promo Akhir Pekan,3,43400,0.1518,Generic Product Discount,0.0046,104,261
P0031410,111,2025-02-09,Promo Akhir Pekan,3,3700,0.0823,Generic Product Discount,0.1081,111,254
P0023477,111,2025-02-09,Promo Akhir Pekan,3,45700,0.0522,Generic Product Discount,0.186,76,289
P0033606,111,2025-02-09,Promo Akhir Pekan,3,39300,0.1614,Generic Product Discount,0.0356,143,222
P0029735,111,2025-02-09,Promo Akhir Pekan,3,12800,0.106,Generic Product Discount,0.0781,148,217
P0035577,111,2025-02-09,Promo Akhir Pekan,3,12200,0.1852,Generic Product Discount,0.0164,15,350
P0031716,111,2025-02-09,Promo Akhir Pekan,3,20100,0.1817,Generic Product Discount,0.0149,111,254
P0025503,111,2025-02-09,Promo Akhir Pekan,3,9871,0.3338,Expired Discount,0.0376,1,9
P0033932,111,2025-02-09,Promo Akhir Pekan,3,8634,0.1497,Generic Product Discount,0.0155,142,223
P0032294,111,2025-02-09,Promo Akhir Pekan,3,31139,0.1957,Generic Product Discount,0.0045,34,331
P0029191,111,2025-02-09,Promo Akhir Pekan,3,4200,0.0646,Generic Product Discount,0.0952,66,299
P0027144,111,2025-02-09,Promo Akhir Pekan,3,8200,0.0664,Generic Product Discount,0.1707,136,229
P0023764,111,2025-02-09,Promo Akhir Pekan,3,12100,0.166,Generic Product Discount,0.0083,117,248
P0033883,111,2025-02-09,Promo Akhir Pekan,3,15700,0.0891,Generic Product Discount,0.0764,168,197
P0031264,111,2025-02-09,Promo Akhir Pekan,3,14800,0.0837,Generic Product Discount,0.0946,164,201
P0032739,111,2025-02-09,Promo Akhir Pekan,3,27400,0.1658,Generic Product Discount,0.0584,34,331
P0026693,111,2025-02-09,Promo Akhir Pekan,3,46000,0.0649,Generic Product Discount,0.1304,103,262
P0026586,111,2025-02-09,Promo Akhir Pekan,3,13900,0.1995,Generic Product Discount,0.0288,150,215
P0034043,111,2025-02-09,Promo Akhir Pekan,3,9600,0.1262,Generic Product Discount,0.0312,141,224
P0031525,111,2025-02-09,Promo Akhir Pekan,3,11461,0.1878,Generic Product Discount,0.0402,29,336
P0022332,111,2025-02-09,Promo Akhir Pekan,3,12593,0.149,Generic Product Discount,0.0391,55,310
P0025815,111,2025-02-09,Promo Akhir Pekan,3,5739,0.1974,Generic Product Discount,0.0242,35,330
P0030951,111,2025-02-09,Promo Akhir Pekan,3,16800,0.101,Generic Product Discount,0.0417,71,294
P0022702,111,2025-02-09,Promo Akhir Pekan,3,18110,0.3534,Expired Discount,0.0116,5,5
P0035848,111,2025-02-09,Promo Akhir Pekan,3,9600,0.0731,Generic Product Discount,0.1458,147,218
P0024120,111,2025-02-09,Promo Akhir Pekan,3,27800,0.1455,Generic Product Discount,0.0683,94,271
P0026355,111,2025-02-09,Promo Akhir Pekan,3,23400,0.1475,Generic Product Discount,0.0171,137,228
P0030682,111,2025-02-09,Promo Akhir Pekan,3,31000,0.1284,Generic Product Discount,0.0935,95,270
P0029250,111,2025-02-09,Promo Akhir Pekan,3,4600,0.1146,Generic Product Discount,0.0435,32,333
P0023150,111,2025-02-09,Promo Akhir Pekan,3,9500,0.0501,Generic Product Discount,0.1263,99,266
P0024218,111,2025-02-09,Promo Akhir Pekan,3,21700,0.1066,Generic Product Discount,0.0461,61,304
P0023764,111,2025-02-09,Promo Akhir Pekan,3,12395,0.1716,Generic Product Discount,0.0319,36,329
P0028529,111,2025-02-09,Promo Akhir Pekan,3,10492,0.1925,Generic Product Discount,0.0469,178,187
P0034092,111,2025-02-09,Promo Akhir Pekan,3,10200,0.1126,Generic Product Discount,0.0882,109,256
P0035897,111,2025-02-09,Promo Akhir Pekan,3,49100,0.0937,Generic Product Discount,0.0896,83,282
P0024768,111,2025-02-09,Promo Akhir Pekan,3,32436,0.1528,Generic Product Discount,0.0104,177,188
P0023923,111,2025-02-09,Promo Akhir Pekan,3,18600,0.1378,Generic Product Discount,0.1075,92,273
P0025156,111,2025-02-09,Promo Akhir Pekan,3,13619,0.1848,Generic Product Discount,0.0308,80,285
P0024891,111,2025-02-09,Promo Akhir Pekan,3,27033,0.1855,Generic Product Discount,0.0086,71,294
P0028963,111,2025-02-09,Promo Akhir Pekan,3,19348,0.1922,Generic Product Discount,0.0128,126,239
P0033302,111,2025-02-09,Promo Akhir Pekan,3,14400,0.1383,Generic Product Discount,0.0278,114,251
P0030024,111,2025-02-09,Promo Akhir Pekan,3,17100,0.0764,Generic Product Discount,0.1111,66,299
P0032513,111,2025-02-09,Promo Akhir Pekan,3,20000,0.1545,Generic Product Discount,0.035,58,307
P0025698,111,2025-02-09,Promo Akhir Pekan,3,5444,0.4487,Expired Discount,0.0632,4,6
P0032616,111,2025-02-09,Promo Akhir Pekan,3,9500,0.1176,Generic Product Discount,0.0842,113,252
P0022211,111,2025-02-09,Promo Akhir Pekan,3,12969,0.4057,Expired Discount,0.013,4,6
P0023411,111,2025-02-09,Promo Akhir Pekan,3,3907,0.1519,Generic Product Discount,0.1042,130,235
P0032858,111,2025-02-09,Promo Akhir Pekan,3,10300,0.1547,Generic Product Discount,0.068,32,333
P0025570,111,2025-02-09,Promo Akhir Pekan,3,12532,0.1577,Generic Product Discount,0.0265,41,324
P0030475,111,2025-02-09,Promo Akhir Pekan,3,33100,0.1216,Generic Product Discount,0.0574,106,259
P0035471,111,2025-02-09,Promo Akhir Pekan,3,13400,0.0611,Generic Product Discount,0.1493,166,199
P0032991,111,2025-02-09,Promo Akhir Pekan,3,7900,0.1502,Generic Product Discount,0.0127,86,279
P0033658,111,2025-02-09,Promo Akhir Pekan,3,11245,0.1333,Generic Product Discount,0.0307,87,278
P0023915,111,2025-02-09,Promo Akhir Pekan,3,32027,0.1884,Generic Product Discount,0.004,78,287
P0035322,111,2025-02-09,Promo Akhir Pekan,3,12900,0.0811,Generic Product Discount,0.1163,137,228
P0028423,111,2025-02-09,Promo Akhir Pekan,3,13700,0.1137,Generic Product Discount,0.073,18,347
P0033539,111,2025-02-09,Promo Akhir Pekan,3,47200,0.1276,Generic Product Discount,0.053,84,281
P0034698,111,2025-02-09,Promo Akhir Pekan,3,4619,0.5,BOGO,0.0691,67,298
P0030979,111,2025-02-09,Promo Akhir Pekan,3,28543,0.1827,Generic Product Discount,0.005,101,264
