id_produk,minggu,tanggal_transaksi,current_event,id_toko,harga_promosi,diskon,tipe_diskon,margin_promosi,hari_jual,kedaluwarsa
P00008163,113,2025-02-26,Hari Biasa,2,3000,0.0,Tanpa Diskon,0.129,20,345
P00017525,113,2025-02-26,Hari Biasa,2,15261,0.3986,Expired Discount,0.0178,1,9
P00009909,113,2025-02-26,Hari Biasa,2,26400,0.0,Tanpa Diskon,0.2155,119,246
P00012190,113,2025-02-26,Hari Biasa,2,15500,0.0,Tanpa Diskon,0.1589,84,96
P00009090,113,2025-02-26,Hari Biasa,2,41777,0.4546,Expired Discount,0.0066,2,5
P00017543,113,2025-02-26,Hari Biasa,2,29200,0.0,Tanpa Diskon,0.1524,30,150
P00016914,113,2025-02-26,Hari Biasa,2,24200,0.0,Tanpa Diskon,0.2279,75,290
P00013007,113,2025-02-26,Hari Biasa,2,7312,0.4641,Expired Discount,0.0423,10,4
P00007487,113,2025-02-26,Hari Biasa,2,25600,0.0,Tanpa Diskon,0.1938,38,502
P00011380,113,2025-02-26,Hari Biasa,2,27300,0.0,Tanpa Diskon,0.1755,116,-86
P00009253,113,2025-02-26,Hari Biasa,2,24400,0.0,Tanpa Diskon,0.173,19,711
P00013321,113,2025-02-26,Hari Biasa,2,25000,0.0,Tanpa Diskon,0.2094,83,282
P00013940,113,2025-02-26,Hari Biasa,2,3100,0.0,Tanpa Diskon,0.2081,99,266
P00007435,113,2025-02-26,Hari Biasa,2,28000,0.0,Tanpa Diskon,0.1464,38,327
P00018104,113,2025-02-26,Hari Biasa,2,21800,0.0,Tanpa Diskon,0.1906,169,561
P00014797,113,2025-02-26,Hari Biasa,2,21300,0.0,Tanpa Diskon,0.2182,59,-29
P00016277,113,2025-02-26,Hari Biasa,2,17500,0.0,Tanpa Diskon,0.2263,22,518
P00010135,113,2025-02-26,Hari Biasa,2,18700,0.0,Tanpa Diskon,0.2246,66,299
P00013370,113,2025-02-26,Hari Biasa,2,23800,0.0,Tanpa Diskon,0.1705,81,284
P00010369,113,2025-02-26,Hari Biasa,2,9600,0.0,Tanpa Diskon,0.1803,49,316
P00010507,113,2025-02-26,Hari Biasa,2,3100,0.0,Tanpa Diskon,0.1687,131,234
P00012666,113,2025-02-26,Hari Biasa,2,63694,0.4995,Expired Discount,0.0051,3,2
P00014573,113,2025-02-26,Hari Biasa,2,19300,0.0,Tanpa Diskon,0.164,67,298
P00011878,113,2025-02-26,Hari Biasa,2,11700,0.0,Tanpa Diskon,0.1438,171,194
P00011905,113,2025-02-26,Hari Biasa,2,29000,0.0,Tanpa Diskon,0.2214,127,238
P00016263,113,2025-02-26,Hari Biasa,2,4700,0.0,Tanpa Diskon,0.2191,141,224
P00007487,113,2025-02-26,Hari Biasa,2,25600,0.0,Tanpa Diskon,0.1938,78,462
P00011294,113,2025-02-26,Hari Biasa,2,12000,0.0,Tanpa Diskon,0.1908,169,196
P00011642,113,2025-02-26,Hari Biasa,2,5200,0.0,Tanpa Diskon,0.1302,155,25
P00015400,113,2025-02-26,Hari Biasa,2,12900,0.0,Tanpa Diskon,0.2232,38,327
P00011303,113,2025-02-26,Hari Biasa,2,11400,0.0,Tanpa Diskon,0.1697,57,123
P00010516,113,2025-02-26,Hari Biasa,2,11400,0.0,Tanpa Diskon,0.2268,135,135
P00011951,113,2025-02-26,Hari Biasa,2,21400,0.0,Tanpa Diskon,0.1692,122,608
P00012585,113,2025-02-26,Hari Biasa,2,27500,0.0,Tanpa Diskon,0.1689,41,324
P00013641,113,2025-02-26,Hari Biasa,2,28300,0.0,Tanpa Diskon,0.1454,159,206
P00008456,113,2025-02-26,Hari Biasa,2,25600,0.0,Tanpa Diskon,0.1829,30,700
P00009409,113,2025-02-26,Hari Biasa,2,6900,0.0,Tanpa Diskon,0.2239,144,221
P00009533,113,2025-02-26,Hari Biasa,2,12400,0.0,Tanpa Diskon,0.2031,89,276
P00015628,113,2025-02-26,Hari Biasa,2,19400,0.0,Tanpa Diskon,0.1756,137,228
P00018800,113,2025-02-26,Hari Biasa,2,16333,0.3239,Expired Discount,0.0201,4,10
P00008898,113,2025-02-26,Hari Biasa,2,11000,0.0,Tanpa Diskon,0.1675,137,43
P00013001,113,2025-02-26,Hari Biasa,2,8600,0.0,Tanpa Diskon,0.1847,97,268
P00015326,113,2025-02-26,Hari Biasa,2,15500,0.0,Tanpa Diskon,0.1492,64,301
P00019021,113,2025-02-26,Hari Biasa,2,24900,0.0,Tanpa Diskon,0.2098,138,227
P00010317,113,2025-02-26,Hari Biasa,2,21400,0.0,Tanpa Diskon,0.1702,45,320
P00006895,113,2025-02-26,Hari Biasa,2,10500,0.0,Tanpa Diskon,0.1522,47,683
P00013509,113,2025-02-26,Hari Biasa,2,24986,0.4205,Expired Discount,0.0199,9,5
P00012045,113,2025-02-26,Hari Biasa,2,21500,0.0,Tanpa Diskon,0.1998,34,696
P00012526,113,2025-02-26,Hari Biasa,2,21400,0.0,Tanpa Diskon,0.2301,51,314
P00011492,113,2025-02-26,Hari Biasa,2,6400,0.0,Tanpa Diskon,0.1853,32,333
P00014759,113,2025-02-26,Hari Biasa,2,7500,0.0,Tanpa Diskon,0.1401,161,109
P00014822,113,2025-02-26,Hari Biasa,2,24600,0.0,Tanpa Diskon,0.2041,87,278
P00018522,113,2025-02-26,Hari Biasa,2,18800,0.0,Tanpa Diskon,0.1752,161,204
P00010009,113,2025-02-26,Hari Biasa,2,2800,0.0,Tanpa Diskon,0.17,141,224
P00008914,113,2025-02-26,Hari Biasa,2,28800,0.0,Tanpa Diskon,0.1467,129,601
P00010369,113,2025-02-26,Hari Biasa,2,9600,0.0,Tanpa Diskon,0.1803,31,334
P00009241,113,2025-02-26,Hari Biasa,2,12400,0.0,Tanpa Diskon,0.1513,179,91
P00015302,113,2025-02-26,Hari Biasa,2,28600,0.0,Tanpa Diskon,0.1972,158,207
P00009905,113,2025-02-26,Hari Biasa,2,18200,0.0,Tanpa Diskon,0.1397,97,268
P00013055,113,2025-02-26,Hari Biasa,2,11000,0.0,Tanpa Diskon,0.213,62,303
P00007583,113,2025-02-26,Hari Biasa,2,17152,0.4845,Expired Discount,0.0059,5,9
P00013823,113,2025-02-26,Hari Biasa,2,22100,0.0,Tanpa Diskon,0.1887,59,306
P00017579,113,2025-02-26,Hari Biasa,2,20322,0.4937,Expired Discount,0.0167,2,12
P00013628,113,2025-02-26,Hari Biasa,2,15200,0.0,Tanpa Diskon,0.1893,89,276
P00009347,113,2025-02-26,Hari Biasa,2,23800,0.0,Tanpa Diskon,0.2061,128,967
P00008564,113,2025-02-26,Hari Biasa,2,27800,0.0,Tanpa Diskon,0.2137,80,285
P00012167,113,2025-02-26,Hari Biasa,2,16000,0.0,Tanpa Diskon,0.2102,148,217
P00007959,113,2025-02-26,Hari Biasa,2,29500,0.0,Tanpa Diskon,0.1544,158,207
P00012731,113,2025-02-26,Hari Biasa,2,17300,0.0,Tanpa Diskon,0.1636,107,258
P00018540,113,2025-02-26,Hari Biasa,2,26100,0.0,Tanpa Diskon,0.1862,102,263
P00009800,113,2025-02-26,Hari Biasa,2,26500,0.0,Tanpa Diskon,0.2296,158,207
P00012206,113,2025-02-26,Hari Biasa,2,8800,0.0,Tanpa Diskon,0.2041,69,296
P00011428,113,2025-02-26,Hari Biasa,2,100095,0.3368,Expired Discount,0.002,3,4
P00014907,113,2025-02-26,Hari Biasa,2,15500,0.0,Tanpa Diskon,0.171,152,213
P00007992,113,2025-02-26,Hari Biasa,2,18900,0.0,Tanpa Diskon,0.1816,86,279
P00011355,113,2025-02-26,Hari Biasa,2,8300,0.0,Tanpa Diskon,0.1961,99,266
P00014475,113,2025-02-26,Hari Biasa,2,16100,0.0,Tanpa Diskon,0.217,53,-23
P00007179,113,2025-02-26,Hari Biasa,2,8700,0.0,Tanpa Diskon,0.1582,108,257
P00011789,113,2025-02-26,Hari Biasa,2,7800,0.0,Tanpa Diskon,0.2229,30,335
P00012658,113,2025-02-26,Hari Biasa,2,40200,0.0,Tanpa Diskon,0.2112,49,681
P00014282,113,2025-02-26,Hari Biasa,2,8000,0.0,Tanpa Diskon,0.1311,74,291
P00017823,113,2025-02-26,Hari Biasa,2,23700,0.0,Tanpa Diskon,0.1764,56,309
P00011547,113,2025-02-26,Hari Biasa,2,11900,0.0,Tanpa Diskon,0.1837,27,243
P00014802,113,2025-02-26,Hari Biasa,2,20200,0.0,Tanpa Diskon,0.2265,42,323
P00011619,113,2025-02-26,Hari Biasa,2,24300,0.0,Tanpa Diskon,0.2077,123,607
P00007909,113,2025-02-26,Hari Biasa,2,16700,0.0,Tanpa Diskon,0.1662,34,1061
P00010931,113,2025-02-26,Hari Biasa,2,9600,0.0,Tanpa Diskon,0.1508,160,205
P00018496,113,2025-02-26,Hari Biasa,2,26800,0.0,Tanpa Diskon,0.1364,102,263
P00011779,113,2025-02-26,Hari Biasa,2,27000,0.0,Tanpa Diskon,0.2156,92,273
P00012049,113,2025-02-26,Hari Biasa,2,3300,0.0,Tanpa Diskon,0.1645,65,25
P00015178,113,2025-02-26,Hari Biasa,2,12300,0.0,Tanpa Diskon,0.1962,57,308
P00006979,113,2025-02-26,Hari Biasa,2,18600,0.0,Tanpa Diskon,0.1878,146,584
P00018629,113,2025-02-26,Hari Biasa,2,22200,0.0,Tanpa Diskon,0.1683,173,192
P00016327,113,2025-02-26,Hari Biasa,2,18791,0.3827,Expired Discount,0.0225,2,8
P00017184,113,2025-02-26,Hari Biasa,2,26700,0.0,Tanpa Diskon,0.1482,116,249
P00011961,113,2025-02-26,Hari Biasa,2,23100,0.0,Tanpa Diskon,0.1997,104,261
P00011394,113,2025-02-26,Hari Biasa,2,8300,0.0,Tanpa Diskon,0.1431,152,213
P00018123,113,2025-02-26,Hari Biasa,2,30100,0.0,Tanpa Diskon,0.2208,146,219
P00013325,113,2025-02-26,Hari Biasa,2,21500,0.0,Tanpa Diskon,0.1509,167,198
P00017654,113,2025-02-26,Hari Biasa,2,24700,0.0,Tanpa Diskon,0.1814,15,30
P00011847,113,2025-02-26,Hari Biasa,2,17200,0.0,Tanpa Diskon,0.1844,53,312
P00012287,113,2025-02-26,Hari Biasa,2,14800,0.0,Tanpa Diskon,0.1324,143,952
P00014535,113,2025-02-26,Hari Biasa,2,18100,0.0,Tanpa Diskon,0.2093,58,307
P00008673,113,2025-02-26,Hari Biasa,2,24700,0.0,Tanpa Diskon,0.2007,70,295
P00011392,113,2025-02-26,Hari Biasa,2,22700,0.0,Tanpa Diskon,0.1915,64,1031
P00010264,113,2025-02-26,Hari Biasa,2,15200,0.0,Tanpa Diskon,0.1995,144,221
P00007694,113,2025-02-26,Hari Biasa,2,18415,0.3496,Expired Discount,0.0085,5,9
P00008565,113,2025-02-26,Hari Biasa,2,83651,0.4017,Expired Discount,0.0025,3,4
P00016315,113,2025-02-26,Hari Biasa,2,22200,0.0,Tanpa Diskon,0.2275,113,252
P00010654,113,2025-02-26,Hari Biasa,2,5300,0.0,Tanpa Diskon,0.1579,168,197
P00022621,113,2025-02-26,Hari Biasa,3,7000,0.0,Tanpa Diskon,0.23,16,349
P00022735,113,2025-02-26,Hari Biasa,3,5800,0.0,Tanpa Diskon,0.1903,162,203
P00033354,113,2025-02-26,Hari Biasa,3,13688,0.3582,Expired Discount,0.0109,7,3
P00027695,113,2025-02-26,Hari Biasa,3,8100,0.0,Tanpa Diskon,0.1973,112,253
P00028659,113,2025-02-26,Hari Biasa,3,16100,0.0,Tanpa Diskon,0.2057,116,614
P00022051,113,2025-02-26,Hari Biasa,3,29200,0.0,Tanpa Diskon,0.1462,107,258
P00022850,113,2025-02-26,Hari Biasa,3,21900,0.0,Tanpa Diskon,0.1596,166,199
P00027417,113,2025-02-26,Hari Biasa,3,26500,0.0,Tanpa Diskon,0.2265,64,301
P00024453,113,2025-02-26,Hari Biasa,3,29423,0.4185,Expired Discount,0.0057,3,4
P00020959,113,2025-02-26,Hari Biasa,3,9900,0.0,Tanpa Diskon,0.1954,59,306
P00023069,113,2025-02-26,Hari Biasa,3,19100,0.0,Tanpa Diskon,0.1624,144,36
P00024245,113,2025-02-26,Hari Biasa,3,7700,0.0,Tanpa Diskon,0.2099,49,1046
P00032364,113,2025-02-26,Hari Biasa,3,6500,0.0,Tanpa Diskon,0.1295,79,651
P00019333,113,2025-02-26,Hari Biasa,3,19800,0.0,Tanpa Diskon,0.2149,33,697
P00025010,113,2025-02-26,Hari Biasa,3,16100,0.0,Tanpa Diskon,0.1731,145,-115
P00023225,113,2025-02-26,Hari Biasa,3,3800,0.0,Tanpa Diskon,0.2232,175,190
P00024027,113,2025-02-26,Hari Biasa,3,25300,0.0,Tanpa Diskon,0.187,140,225
P00019459,113,2025-02-26,Hari Biasa,3,31500,0.0,Tanpa Diskon,0.2235,55,310
P00023546,113,2025-02-26,Hari Biasa,3,14100,0.0,Tanpa Diskon,0.2241,151,579
P00029510,113,2025-02-26,Hari Biasa,3,16000,0.0,Tanpa Diskon,0.1858,84,281
P00020064,113,2025-02-26,Hari Biasa,3,5001,0.4199,Expired Discount,0.0246,10,4
P00030909,113,2025-02-26,Hari Biasa,3,22300,0.0,Tanpa Diskon,0.2169,148,947
P00025318,113,2025-02-26,Hari Biasa,3,25900,0.0,Tanpa Diskon,0.1601,93,272
P00023475,113,2025-02-26,Hari Biasa,3,23815,0.4972,Expired Discount,0.0106,10,4
P00021367,113,2025-02-26,Hari Biasa,3,5500,0.0,Tanpa Diskon,0.2327,162,203
P00021351,113,2025-02-26,Hari Biasa,3,26800,0.0,Tanpa Diskon,0.1935,144,221
P00022121,113,2025-02-26,Hari Biasa,3,19500,0.0,Tanpa Diskon,0.2211,99,266
P00032790,113,2025-02-26,Hari Biasa,3,23200,0.0,Tanpa Diskon,0.1752,131,234
P00026455,113,2025-02-26,Hari Biasa,3,6200,0.0,Tanpa Diskon,0.1948,128,602
P00025999,113,2025-02-26,Hari Biasa,3,6100,0.0,Tanpa Diskon,0.1743,118,62
P00030376,113,2025-02-26,Hari Biasa,3,26000,0.0,Tanpa Diskon,0.1473,158,207
P00031149,113,2025-02-26,Hari Biasa,3,14800,0.0,Tanpa Diskon,0.1911,103,627
P00021607,113,2025-02-26,Hari Biasa,3,23000,0.0,Tanpa Diskon,0.1644,156,209
P00031990,113,2025-02-26,Hari Biasa,3,12800,0.0,Tanpa Diskon,0.1654,103,262
P00033038,113,2025-02-26,Hari Biasa,3,29900,0.0,Tanpa Diskon,0.2089,34,331
P00020426,113,2025-02-26,Hari Biasa,3,3200,0.0,Tanpa Diskon,0.2087,27,703
P00028708,113,2025-02-26,Hari Biasa,3,11400,0.0,Tanpa Diskon,0.2307,50,315
P00025507,113,2025-02-26,Hari Biasa,3,6700,0.0,Tanpa Diskon,0.1939,33,507
P00023230,113,2025-02-26,Hari Biasa,3,10700,0.0,Tanpa Diskon,0.135,91,89
P00022299,113,2025-02-26,Hari Biasa,3,12200,0.0,Tanpa Diskon,0.1586,114,251
P00033259,113,2025-02-26,Hari Biasa,3,21100,0.0,Tanpa Diskon,0.2146,26,704
P00028541,113,2025-02-26,Hari Biasa,3,17296,0.4121,Expired Discount,0.023,7,7
P00022373,113,2025-02-26,Hari Biasa,3,14571,0.3827,Expired Discount,0.0126,174,6
P00024385,113,2025-02-26,Hari Biasa,3,8800,0.0,Tanpa Diskon,0.1409,174,191
P00026422,113,2025-02-26,Hari Biasa,3,11900,0.0,Tanpa Diskon,0.1334,24,21
P00021344,113,2025-02-26,Hari Biasa,3,18500,0.0,Tanpa Diskon,0.1428,80,460
P00019973,113,2025-02-26,Hari Biasa,3,16200,0.0,Tanpa Diskon,0.1311,95,635
P00026266,113,2025-02-26,Hari Biasa,3,17100,0.0,Tanpa Diskon,0.2036,171,194
P00033521,113,2025-02-26,Hari Biasa,3,15200,0.0,Tanpa Diskon,0.2118,118,247
P00021004,113,2025-02-26,Hari Biasa,3,7800,0.0,Tanpa Diskon,0.1472,38,327
P00019893,113,2025-02-26,Hari Biasa,3,19200,0.0,Tanpa Diskon,0.1822,129,966
P00024164,113,2025-02-26,Hari Biasa,3,13400,0.0,Tanpa Diskon,0.211,59,481
P00029114,113,2025-02-26,Hari Biasa,3,21700,0.0,Tanpa Diskon,0.2111,42,323
P00019187,113,2025-02-26,Hari Biasa,3,8000,0.0,Tanpa Diskon,0.1456,66,299
P00031307,113,2025-02-26,Hari Biasa,3,22900,0.0,Tanpa Diskon,0.2056,133,232
P00025357,113,2025-02-26,Hari Biasa,3,3300,0.0,Tanpa Diskon,0.1645,75,15
P00025756,113,2025-02-26,Hari Biasa,3,19500,0.0,Tanpa Diskon,0.2302,155,210
P00026151,113,2025-02-26,Hari Biasa,3,22300,0.0,Tanpa Diskon,0.1608,20,1075
P00032824,113,2025-02-26,Hari Biasa,3,25000,0.0,Tanpa Diskon,0.1811,86,644
P00033383,113,2025-02-26,Hari Biasa,3,47325,0.3838,Expired Discount,0.0053,3,4
P00026969,113,2025-02-26,Hari Biasa,3,9000,0.0,Tanpa Diskon,0.1762,6,39
P00025887,113,2025-02-26,Hari Biasa,3,24700,0.0,Tanpa Diskon,0.1543,21,344
P00032178,113,2025-02-26,Hari Biasa,3,9100,0.0,Tanpa Diskon,0.2052,92,273
P00027101,113,2025-02-26,Hari Biasa,3,13600,0.0,Tanpa Diskon,0.2138,83,282
P00027843,113,2025-02-26,Hari Biasa,3,15100,0.0,Tanpa Diskon,0.145,128,237
P00032945,113,2025-02-26,Hari Biasa,3,27100,0.0,Tanpa Diskon,0.1958,177,188
P00030753,113,2025-02-26,Hari Biasa,3,25200,0.0,Tanpa Diskon,0.1765,104,261
P00025493,113,2025-02-26,Hari Biasa,3,25100,0.0,Tanpa Diskon,0.1604,50,315
P00033203,113,2025-02-26,Hari Biasa,3,14200,0.0,Tanpa Diskon,0.1487,47,683
P00021772,113,2025-02-26,Hari Biasa,3,10400,0.0,Tanpa Diskon,0.1308,179,186
P00026643,113,2025-02-26,Hari Biasa,3,19600,0.0,Tanpa Diskon,0.2258,39,326
P00021387,113,2025-02-26,Hari Biasa,3,7500,0.0,Tanpa Diskon,0.2041,77,288
P00024702,113,2025-02-26,Hari Biasa,3,16600,0.0,Tanpa Diskon,0.1493,55,35
P00024179,113,2025-02-26,Hari Biasa,3,17100,0.0,Tanpa Diskon,0.2081,132,963
P00019832,113,2025-02-26,Hari Biasa,3,28400,0.0,Tanpa Diskon,0.1615,61,304
P00020310,113,2025-02-26,Hari Biasa,3,17623,0.4773,Expired Discount,0.0283,1,9
P00024945,113,2025-02-26,Hari Biasa,3,7600,0.0,Tanpa Diskon,0.1425,150,215
P00021430,113,2025-02-26,Hari Biasa,3,18800,0.0,Tanpa Diskon,0.1571,53,1042
P00026332,113,2025-02-26,Hari Biasa,3,21500,0.0,Tanpa Diskon,0.2013,136,229
P00028103,113,2025-02-26,Hari Biasa,3,26000,0.0,Tanpa Diskon,0.1843,131,234
P00032582,113,2025-02-26,Hari Biasa,3,19600,0.0,Tanpa Diskon,0.2142,27,338
P00021656,113,2025-02-26,Hari Biasa,3,8400,0.0,Tanpa Diskon,0.1425,127,603
P00020084,113,2025-02-26,Hari Biasa,3,7700,0.0,Tanpa Diskon,0.1638,74,291
P00031144,113,2025-02-26,Hari Biasa,3,8000,0.0,Tanpa Diskon,0.1755,23,342
P00025856,113,2025-02-26,Hari Biasa,3,17800,0.0,Tanpa Diskon,0.2296,57,308
P00026259,113,2025-02-26,Hari Biasa,3,27900,0.0,Tanpa Diskon,0.1435,37,328
P00025692,113,2025-02-26,Hari Biasa,3,16900,0.0,Tanpa Diskon,0.1325,159,206
P00030168,113,2025-02-26,Hari Biasa,3,83815,0.4184,Expired Discount,0.0024,3,4
P00030049,113,2025-02-26,Hari Biasa,3,6500,0.0,Tanpa Diskon,0.1826,52,313
P00023181,113,2025-02-26,Hari Biasa,3,26200,0.0,Tanpa Diskon,0.1707,167,198
P00021131,113,2025-02-26,Hari Biasa,3,4500,0.0,Tanpa Diskon,0.1798,131,-101
P00021945,113,2025-02-26,Hari Biasa,3,9700,0.0,Tanpa Diskon,0.223,137,228
P00029954,113,2025-02-26,Hari Biasa,3,13800,0.0,Tanpa Diskon,0.1851,72,658
P00022326,113,2025-02-26,Hari Biasa,3,2472,0.4358,Expired Discount,0.1634,2,12
P00025431,113,2025-02-26,Hari Biasa,3,25100,0.0,Tanpa Diskon,0.141,55,125
P00026902,113,2025-02-26,Hari Biasa,3,22300,0.0,Tanpa Diskon,0.1448,159,206
P00022773,113,2025-02-26,Hari Biasa,3,17400,0.0,Tanpa Diskon,0.2208,137,228
P00027348,113,2025-02-26,Hari Biasa,3,21600,0.0,Tanpa Diskon,0.1872,75,655
P00032646,113,2025-02-26,Hari Biasa,3,15349,0.357,Expired Discount,0.0095,3,11
P00030895,113,2025-02-26,Hari Biasa,3,23700,0.0,Tanpa Diskon,0.2149,22,343
P00023678,113,2025-02-26,Hari Biasa,3,5779,0.447,Expired Discount,0.0292,3,11
P00027383,113,2025-02-26,Hari Biasa,3,3400,0.0,Tanpa Diskon,0.1662,27,338
P00033356,113,2025-02-26,Hari Biasa,3,45210,0.489,Expired Discount,0.0102,4,3
P00031018,113,2025-02-26,Hari Biasa,3,3400,0.0,Tanpa Diskon,0.2279,82,283
P00027482,113,2025-02-26,Hari Biasa,3,41863,0.3554,Expired Discount,0.0027,1,6
P00022272,113,2025-02-26,Hari Biasa,3,4300,0.0,Tanpa Diskon,0.193,99,266
P00033387,113,2025-02-26,Hari Biasa,3,8600,0.0,Tanpa Diskon,0.2103,106,259
P00031783,113,2025-02-26,Hari Biasa,3,21700,0.0,Tanpa Diskon,0.2274,28,337
P00031430,113,2025-02-26,Hari Biasa,3,16100,0.0,Tanpa Diskon,0.2193,30,335
P00032009,113,2025-02-26,Hari Biasa,3,7100,0.0,Tanpa Diskon,0.1977,143,222
P00028172,113,2025-02-26,Hari Biasa,3,25300,0.0,Tanpa Diskon,0.1617,78,287
P00021118,113,2025-02-26,Hari Biasa,3,18800,0.0,Tanpa Diskon,0.211,117,978
P00030662,113,2025-02-26,Hari Biasa,3,17900,0.0,Tanpa Diskon,0.1654,107,258
P00019471,113,2025-02-26,Hari Biasa,3,14600,0.0,Tanpa Diskon,0.2097,34,331
P00029364,113,2025-02-26,Hari Biasa,3,22600,0.0,Tanpa Diskon,0.1594,24,21
P00029413,113,2025-02-26,Hari Biasa,3,67600,0.0,Tanpa Diskon,0.1515,24,706
P00026127,113,2025-02-26,Hari Biasa,3,15000,0.0,Tanpa Diskon,0.2235,176,919
P00041745,113,2025-02-26,Hari Biasa,4,27600,0.0,Tanpa Diskon,0.162,122,243
P00043936,113,2025-02-26,Hari Biasa,4,13700,0.0,Tanpa Diskon,0.1347,66,299
P00034560,113,2025-02-26,Hari Biasa,4,11600,0.0,Tanpa Diskon,0.1593,131,-41
P00036332,113,2025-02-26,Hari Biasa,4,13336,0.4408,Expired Discount,0.0094,2,8
P00041265,113,2025-02-26,Hari Biasa,4,12400,0.0,Tanpa Diskon,0.2059,72,-42
P00042197,113,2025-02-26,Hari Biasa,4,33600,0.0,Tanpa Diskon,0.1949,69,661
P00037151,113,2025-02-26,Hari Biasa,4,20500,0.0,Tanpa Diskon,0.2025,180,550
P00043526,113,2025-02-26,Hari Biasa,4,18400,0.0,Tanpa Diskon,0.2057,43,1052
P00044287,113,2025-02-26,Hari Biasa,4,11000,0.0,Tanpa Diskon,0.1375,114,251
P00036842,113,2025-02-26,Hari Biasa,4,24400,0.0,Tanpa Diskon,0.1557,36,329
P00041595,113,2025-02-26,Hari Biasa,4,20000,0.0,Tanpa Diskon,0.1933,88,642
P00045164,113,2025-02-26,Hari Biasa,4,11500,0.0,Tanpa Diskon,0.2206,107,258
P00036427,113,2025-02-26,Hari Biasa,4,25400,0.0,Tanpa Diskon,0.1574,85,280
P00043355,113,2025-02-26,Hari Biasa,4,15100,0.0,Tanpa Diskon,0.138,169,196
P00042590,113,2025-02-26,Hari Biasa,4,23600,0.0,Tanpa Diskon,0.1768,110,255
P00040595,113,2025-02-26,Hari Biasa,4,28700,0.0,Tanpa Diskon,0.1899,142,223
P00037093,113,2025-02-26,Hari Biasa,4,54300,0.0,Tanpa Diskon,0.15,173,557
P00043571,113,2025-02-26,Hari Biasa,4,11600,0.0,Tanpa Diskon,0.135,63,302
P00040612,113,2025-02-26,Hari Biasa,4,21000,0.0,Tanpa Diskon,0.2308,128,237
P00034514,113,2025-02-26,Hari Biasa,4,8200,0.0,Tanpa Diskon,0.201,120,245
P00038208,113,2025-02-26,Hari Biasa,4,22900,0.0,Tanpa Diskon,0.1954,55,310
P00042741,113,2025-02-26,Hari Biasa,4,25400,0.0,Tanpa Diskon,0.1554,168,197
P00045010,113,2025-02-26,Hari Biasa,4,7500,0.0,Tanpa Diskon,0.1544,80,285
P00040664,113,2025-02-26,Hari Biasa,4,92758,0.4207,Expired Discount,0.0051,2,3
P00040852,113,2025-02-26,Hari Biasa,4,20600,0.0,Tanpa Diskon,0.2289,49,316
P00039720,113,2025-02-26,Hari Biasa,4,2800,0.0,Tanpa Diskon,0.1532,41,324
P00034670,113,2025-02-26,Hari Biasa,4,21100,0.0,Tanpa Diskon,0.2038,130,235
P00043534,113,2025-02-26,Hari Biasa,4,19300,0.0,Tanpa Diskon,0.2306,130,600
P00036629,113,2025-02-26,Hari Biasa,4,30800,0.0,Tanpa Diskon,0.1932,126,239
P00042466,113,2025-02-26,Hari Biasa,4,12900,0.0,Tanpa Diskon,0.2236,82,283
P00034699,113,2025-02-26,Hari Biasa,4,22100,0.0,Tanpa Diskon,0.1509,107,258
P00035191,113,2025-02-26,Hari Biasa,4,22300,0.0,Tanpa Diskon,0.1419,21,344
P00034565,113,2025-02-26,Hari Biasa,4,6900,0.0,Tanpa Diskon,0.1452,79,651
P00037530,113,2025-02-26,Hari Biasa,4,3200,0.0,Tanpa Diskon,0.1869,162,18
P00044482,113,2025-02-26,Hari Biasa,4,7100,0.0,Tanpa Diskon,0.1542,56,309
P00044992,113,2025-02-26,Hari Biasa,4,4700,0.0,Tanpa Diskon,0.1966,54,311
P00045838,113,2025-02-26,Hari Biasa,4,26700,0.0,Tanpa Diskon,0.1916,151,214
P00038798,113,2025-02-26,Hari Biasa,4,29600,0.0,Tanpa Diskon,0.2151,45,45
P00045128,113,2025-02-26,Hari Biasa,4,21200,0.0,Tanpa Diskon,0.2307,15,525
P00046488,113,2025-02-26,Hari Biasa,4,28900,0.0,Tanpa Diskon,0.162,173,192
P00041093,113,2025-02-26,Hari Biasa,4,14008,0.4183,Expired Discount,0.0071,10,4
P00046069,113,2025-02-26,Hari Biasa,4,19100,0.0,Tanpa Diskon,0.2163,17,253
P00040869,113,2025-02-26,Hari Biasa,4,10700,0.0,Tanpa Diskon,0.2066,93,272
P00037795,113,2025-02-26,Hari Biasa,4,24700,0.0,Tanpa Diskon,0.1549,106,259
P00042870,113,2025-02-26,Hari Biasa,4,30800,0.0,Tanpa Diskon,0.2206,132,233
P00045731,113,2025-02-26,Hari Biasa,4,8312,0.3255,Expired Discount,0.0168,3,11
P00036660,113,2025-02-26,Hari Biasa,4,18100,0.0,Tanpa Diskon,0.1767,35,330
P00038294,113,2025-02-26,Hari Biasa,4,6200,0.0,Tanpa Diskon,0.235,85,185
P00043863,113,2025-02-26,Hari Biasa,4,25100,0.0,Tanpa Diskon,0.1843,97,268
P00043921,113,2025-02-26,Hari Biasa,4,26900,0.0,Tanpa Diskon,0.2295,160,935
P00042258,113,2025-02-26,Hari Biasa,4,4700,0.0,Tanpa Diskon,0.2217,53,312
P00039771,113,2025-02-26,Hari Biasa,4,7300,0.0,Tanpa Diskon,0.1432,117,248
P00041165,113,2025-02-26,Hari Biasa,4,6600,0.0,Tanpa Diskon,0.1609,107,258
